image,subDirectory_filePath,face_x,face_y,face_width,face_height,facial_landmarks,valence,arousal,participant0,participant1,participant2,participant3,participant4,participant5,participant6,participant7,participant8,participant9,participant10,participant11,participant12,participant13,participant14,participant15,participant16,participant17,participant18,participant19,participant20,participant21,participant22,participant23,participant24
../img/1600/set1/contempt/3ad7da359f6c0c8ab0f38cbbc92cc5d07d9088a77554651547bc9086.jpg,975/3ad7da359f6c0c8ab0f38cbbc92cc5d07d9088a77554651547bc9086.jpg,32.0,32.0,214,214,50.52;117.97;54.04;141.22;59.17;164.44;65.75;187.21;73.32;207.53;87.28;225.74;104.55;241.45;125.38;251.76;146.45;254.3;166.77;249.69;184.0;235.46;199.01;216.79;210.95;196.25;217.55;173.94;220.5;150.01;222.42;124.54;222.86;100.64;66.27;112.54;77.89;101.02;94.2;96.86;111.36;98.62;127.45;102.76;150.16;100.31;164.88;93.1;180.2;88.67;195.88;90.1;206.44;99.38;140.63;116.34;141.77;132.26;143.04;148.51;144.48;164.7;126.53;177.79;135.78;180.04;144.71;181.65;153.05;177.87;161.24;174.38;84.76;121.98;94.59;114.77;107.57;114.49;118.81;122.22;107.34;125.39;94.67;126.14;160.58;118.2;170.89;108.05;182.48;106.82;192.59;111.66;184.79;117.54;172.97;119.35;115.46;208.29;127.91;202.55;138.75;198.07;145.36;200.33;152.41;196.5;162.36;199.3;173.06;201.97;163.13;209.71;154.24;214.53;146.59;216.82;139.32;216.53;127.7;213.72;120.9;207.96;138.95;206.48;145.61;206.81;153.2;204.69;167.74;202.63;152.86;203.89;145.44;206.42;138.63;205.63,-0.401665,0.469415,0.0,-0.25,-0.25,0.0,0.0,0.0,0.0,-0.5,0.0,-0.25,-0.5,0.25,-0.25,0.0,-0.5,0.0,-0.5,0.0,-0.25,0.0,-0.25,-0.25,0.25,-0.5,-0.25
../img/1600/set1/contempt/3aec3ea9622e489ebb0ac83492c0b767f7ca808f607b52a14cf81b70.jpg,1004/3aec3ea9622e489ebb0ac83492c0b767f7ca808f607b52a14cf81b70.jpg,88.0,88.0,867,867,147.13;398.56;154.35;504.11;173.18;606.08;191.68;706.06;221.38;804.51;268.61;892.48;323.12;977.88;400.22;1042.85;493.76;1062.74;591.44;1057.3;681.88;999.2;760.54;924.3;828.49;837.99;878.92;739.44;908.85;641.57;937.92;536.1;962.44;423.09;181.29;342.03;234.43;302.86;306.12;302.72;375.85;322.76;444.39;356.33;610.25;363.43;684.66;336.0;758.59;320.74;830.99;333.17;890.1;368.76;519.17;451.44;511.59;533.65;502.39;614.65;492.36;695.63;420.89;718.18;455.97;738.41;495.39;755.2;539.48;739.79;579.5;727.26;263.34;428.76;308.36;398.83;370.3;403.17;413.49;453.43;364.09;464.37;303.21;460.05;638.37;463.19;688.96;418.82;750.08;420.73;797.18;453.6;753.06;481.48;691.55;480.15;364.06;834.26;411.38;818.58;460.53;814.17;491.93;825.16;530.35;817.87;582.86;834.56;635.65;858.0;582.08;903.38;523.78;914.9;484.06;913.8;447.4;906.14;401.03;884.15;386.91;841.14;456.8;853.37;489.99;857.23;529.04;856.36;613.38;863.02;527.86;854.71;488.55;854.65;455.22;847.49,-0.648471,0.701703,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.5,-0.25,-0.25,0.25,0.5,0.0,0.5,0.25
../img/1600/set1/contempt/42ad8a76b7722138bb291b273f4f7e716a0b613a13056f1ffa0049d5.jpg,644/42ad8a76b7722138bb291b273f4f7e716a0b613a13056f1ffa0049d5.jpg,20.0,20.0,319,319,73.14;184.51;76.78;217.62;86.57;252.55;98.1;285.01;113.25;317.47;132.03;345.57;154.97;368.56;185.28;388.48;224.58;388.22;262.85;376.93;296.95;353.04;323.75;325.89;344.56;293.93;355.05;254.61;352.87;210.5;346.33;166.71;340.2;123.59;73.48;154.68;79.44;135.63;98.03;127.13;117.1;125.2;137.38;127.27;187.01;114.79;211.34;100.26;237.98;89.71;267.03;86.41;291.67;100.67;167.85;145.17;170.4;169.69;172.52;194.93;175.01;220.67;157.17;239.42;169.74;242.64;183.78;245.15;200.21;235.98;215.85;228.45;99.45;169.83;109.57;158.51;125.96;153.97;143.82;160.3;129.28;167.94;113.4;172.18;217.65;142.79;231.04;130.32;246.99;125.55;263.1;130.32;252.79;139.52;235.85;143.15;153.02;293.77;167.13;283.13;181.16;277.28;194.62;279.56;210.8;272.38;235.29;270.25;260.52;271.23;239.72;290.87;219.33;303.56;201.45;308.64;187.65;309.68;172.42;307.6;159.98;293.77;183.65;291.07;196.83;290.34;213.84;284.87;251.63;275.28;214.01;283.6;196.69;288.95;183.44;290.1,-0.638792,0.6436310000000001,-0.25,0.0,0.0,0.0,0.25,0.0,-0.25,-0.25,0.0,-0.75,-0.25,0.25,-0.5,0.0,-0.5,0.0,-0.5,0.25,-0.5,-0.25,-0.25,0.0,-0.25,-0.25,-0.25
../img/1600/set1/contempt/4534779e0335411dcfe7c42cc419a824f821f35552c80404eb0fa81d.jpg,609/4534779e0335411dcfe7c42cc419a824f821f35552c80404eb0fa81d.jpg,30.0,30.0,201,201,54.38;99.7;55.01;123.05;59.5;146.34;64.42;169.4;72.89;192.15;85.42;212.21;98.05;230.45;114.51;244.29;134.81;247.76;155.68;245.62;172.52;231.77;187.49;215.63;199.86;197.56;208.76;176.54;215.33;152.7;219.6;129.31;222.2;104.92;65.61;89.79;76.73;80.75;92.09;80.42;108.77;84.33;123.79;92.23;147.6;94.16;164.42;88.96;180.22;86.67;196.17;87.58;206.88;97.96;135.25;111.67;134.3;128.45;133.41;146.14;132.61;163.13;115.57;168.27;123.64;171.48;132.34;175.05;141.66;172.43;149.86;169.73;81.84;108.15;91.13;102.34;102.74;103.78;112.82;112.13;101.74;114.31;89.95;114.02;156.26;114.43;166.47;106.8;178.25;106.64;186.76;112.43;178.95;117.88;167.16;117.85;100.94;192.01;112.58;188.89;123.27;189.01;130.78;191.2;140.08;189.28;152.48;191.85;163.77;195.95;151.71;206.06;140.29;211.93;130.76;212.72;121.89;211.1;111.72;203.86;106.26;194.01;123.01;195.83;131.12;196.87;139.93;196.15;158.29;196.81;139.74;201.17;131.23;201.54;122.98;200.0,-0.650794,0.626984,0.75,0.5,0.25,0.25,0.5,0.25,0.25,0.25,0.5,0.5,0.25,0.25,0.5,0.5,0.5,0.5,0.25,0.75,0.25,0.25,0.5,0.5,0.5,0.25,0.25
../img/1600/set1/contempt/45382aa9e99b291842229c883957c5cd5a29a44da6b94f74016d6e73.JPG,1028/45382aa9e99b291842229c883957c5cd5a29a44da6b94f74016d6e73.JPG,81.0,81.0,544,544,135.98;333.54;139.13;389.72;148.4;443.84;155.9;498.35;172.56;548.84;206.09;593.33;254.98;628.62;312.06;654.44;371.28;662.44;434.18;651.85;486.53;625.06;533.79;589.07;568.22;541.02;590.58;486.95;600.55;430.86;604.04;377.28;600.76;322.72;167.36;255.07;195.42;225.22;236.84;211.21;282.37;217.09;321.33;235.62;396.16;235.73;435.85;215.18;480.0;210.3;523.88;220.98;555.28;252.84;358.58;285.92;358.68;322.67;359.4;358.02;360.03;394.18;313.77;434.49;337.55;440.14;361.48;445.59;386.94;438.8;409.64;432.37;212.12;310.79;240.65;292.82;270.84;292.6;299.42;313.02;270.86;318.18;239.64;319.63;421.88;310.4;452.75;288.3;484.99;289.67;510.31;305.31;485.19;314.66;453.87;314.98;262.93;505.08;304.03;492.83;340.78;482.72;361.63;488.22;386.92;483.51;425.32;491.52;463.63;502.65;428.35;539.05;392.29;555.05;363.27;559.0;339.45;557.24;302.95;541.67;278.12;508.77;340.61;506.99;362.53;508.96;388.8;506.18;449.96;505.2;389.9;523.96;362.75;527.5;340.25;525.46,0.0873016,0.047619,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.25,0.25,0.5,0.25,0.75,0.5,0.5,0.25,0.5,0.25,0.5,0.25,0.25,0.5,0.5,0.25,0.5,0.25
../img/1600/set1/contempt/47516900f7d8cd4781cfafb55a671515339cb4754dc468489ebab43d.JPG,485/47516900f7d8cd4781cfafb55a671515339cb4754dc468489ebab43d.JPG,40.0,40.0,267,267,73.79;164.03;75.5;192.14;79.73;221.23;87.22;250.07;97.84;279.4;114.67;307.91;135.21;328.95;158.11;347.64;187.71;351.54;218.41;347.06;250.09;330.14;278.24;309.81;300.46;281.73;313.07;249.36;317.22;215.81;317.86;179.2;317.69;143.69;80.84;132.74;92.48;123.11;108.05;123.29;124.65;125.85;140.2;130.03;190.54;124.16;210.61;114.05;232.64;107.9;256.39;109.41;276.28;118.82;166.7;148.4;166.95;170.86;167.03;192.7;167.23;215.86;151.67;228.34;161.14;234.24;172.47;237.09;185.64;232.96;197.93;227.67;100.0;153.58;110.6;143.03;127.12;142.85;141.59;153.99;127.54;158.06;111.43;159.37;206.2;148.58;217.22;134.84;233.94;132.27;248.09;140.7;237.71;147.55;221.84;149.66;139.27;269.0;152.6;261.92;166.69;258.45;177.07;260.7;189.42;257.19;210.63;258.3;232.16;262.54;213.79;282.16;193.57;288.91;180.45;290.61;167.99;289.11;153.88;283.72;145.31;270.19;167.36;268.41;178.29;268.86;190.33;266.9;225.28;264.39;190.97;275.71;178.96;277.5;167.35;276.73,-0.590399,0.648471,0.75,0.5,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.25,0.25,0.75,0.0,0.5,1.0,0.5,0.25,0.5,0.5,0.5,0.25,0.5
../img/1600/set1/contempt/477de848b9ee56419817ef036d486af11a999bc72096131301841796.jpg,699/477de848b9ee56419817ef036d486af11a999bc72096131301841796.jpg,170.0,170.0,1137,1137,273.41;678.51;251.13;789.84;251.48;913.11;277.54;1041.4;314.98;1161.51;379.98;1264.64;477.7;1355.06;576.2;1440.54;698.53;1467.8;826.71;1442.25;938.55;1375.58;1045.01;1299.48;1129.65;1201.07;1197.38;1071.72;1228.34;942.24;1249.39;821.59;1254.5;695.04;335.28;524.82;398.13;474.37;475.56;457.68;551.43;467.96;626.54;496.26;811.41;499.34;899.01;465.39;992.01;459.68;1079.59;487.77;1140.83;535.1;713.53;607.89;706.32;684.57;698.38;761.33;691.24;838.84;592.08;906.74;645.78;921.79;700.79;935.56;756.46;920.2;807.62;905.4;426.84;631.94;475.45;601.37;536.35;603.46;588.99;642.39;532.61;649.85;472.59;649.26;855.27;636.93;913.51;599.17;974.72;602.55;1026.72;630.01;976.6;647.02;917.08;647.17;491.2;1069.73;556.56;1024.83;640.53;1003.27;693.1;1016.09;756.1;1006.08;852.41;1027.1;937.22;1070.98;859.98;1164.82;766.47;1216.33;696.23;1223.83;635.01;1216.93;556.97;1173.58;519.54;1074.06;639.83;1056.38;693.75;1060.66;758.2;1054.51;913.47;1074.11;762.02;1147.81;695.3;1155.26;637.47;1145.75,-0.416183,0.459737,0.25,0.5,0.5,0.25,0.25,0.25,0.25,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.75,0.75,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0.75,0.25
../img/1600/set1/contempt/4793f44e6c84b44bafd38a9fd1db4f86cec9ddb25d274c5f0668c98f.jpg,711/4793f44e6c84b44bafd38a9fd1db4f86cec9ddb25d274c5f0668c98f.jpg,130.0,130.0,868,868,179.62;419.39;171.23;523.24;165.45;623.21;172.36;720.36;204.76;805.91;264.98;877.46;332.23;936.41;403.08;988.42;487.7;1017.75;570.3;1008.23;635.7;965.75;693.56;905.26;741.63;840.16;777.57;776.0;799.69;702.65;822.36;628.94;838.34;554.57;306.09;374.68;365.85;331.76;443.35;317.92;521.48;337.09;588.98;376.79;673.16;402.13;734.1;395.86;792.01;411.36;830.72;446.7;839.31;497.86;619.8;466.87;616.24;514.67;614.28;562.56;612.82;614.33;509.29;658.14;546.29;673.11;581.57;688.67;614.15;687.3;645.27;685.99;376.72;435.38;423.81;420.82;468.39;432.37;500.31;467.37;459.72;466.05;414.03;456.63;667.46;507.24;712.76;487.33;753.04;497.42;775.44;527.5;746.95;531.65;707.35;521.78;397.44;760.86;474.61;742.19;536.72;738.92;567.31;753.65;604.31;753.8;642.32;780.03;667.01;817.5;623.67;852.82;580.97;859.33;540.59;855.6;505.02;844.9;452.58;814.37;418.11;764.63;528.1;773.49;559.45;782.79;596.33;788.88;650.1;813.32;589.84;817.11;550.5;815.54;517.35;803.18,-0.648471,0.658149,-0.25,0.0,-0.25,0.25,0.0,0.0,0.25,-0.25,0.0,0.0,-0.25,0.25,-0.25,0.0,0.0,0.25,-0.25,0.5,0.25,0.25,0.5,0.5,-0.5,-0.25,-0.25
../img/1600/set1/contempt/48679535956b2a719766ae69f4cafcc93bdcdeefe728182bb1ee9f1a.jpg,308/48679535956b2a719766ae69f4cafcc93bdcdeefe728182bb1ee9f1a.jpg,34.0,34.0,232,232,51.04;131.86;54.27;158.76;61.42;186.95;71.5;213.44;88.01;238.84;107.82;259.48;128.93;277.44;150.52;293.56;173.26;296.04;199.07;288.98;220.83;268.64;240.06;244.94;257.01;217.07;267.14;187.99;270.0;157.8;269.77;127.08;267.45;96.85;64.47;119.07;75.82;108.06;93.04;106.55;110.12;108.48;129.98;111.17;164.44;107.79;184.7;99.22;204.76;93.08;225.55;91.78;241.48;101.09;149.46;127.74;151.22;148.62;153.2;170.0;155.58;191.31;133.56;195.77;144.99;199.95;157.87;203.54;170.33;197.03;181.49;191.65;88.04;129.79;97.54;122.05;111.85;121.64;123.41;130.65;112.66;133.42;98.49;134.43;180.82;125.46;190.18;113.95;204.03;111.9;217.0;117.1;207.65;123.83;194.14;126.12;121.57;220.92;134.8;219.72;149.58;219.23;161.05;221.09;174.14;217.18;191.41;214.66;209.85;211.22;194.8;232.23;178.13;243.6;163.83;246.23;151.3;245.6;135.61;238.31;125.76;223.44;149.94;225.64;161.94;226.02;175.49;222.93;204.79;214.24;176.39;229.93;162.85;232.69;150.7;232.07,-0.666667,0.634921,0.0,0.5,0.5,0.25,0.25,0.5,0.0,0.25,0.25,-0.5,0.25,0.25,0.25,0.5,0.75,0.25,0.25,1.0,0.25,0.5,0.5,0.25,1.0,0.25,0.25
../img/1600/set1/contempt/4aa7fc544d03c96b616d20e979fc4e73b9c4b78257a64ca6d6d1339b.jpg,345/4aa7fc544d03c96b616d20e979fc4e73b9c4b78257a64ca6d6d1339b.jpg,175.0,175.0,1171,1171,312.52;611.8;321.38;743.58;348.18;872.61;369.92;995.49;397.82;1113.52;460.23;1225.81;553.51;1321.08;653.69;1395.34;786.78;1416.89;925.76;1405.48;1050.47;1345.13;1156.69;1264.4;1239.86;1159.77;1281.1;1031.23;1309.05;897.62;1335.41;764.31;1348.32;628.66;353.58;560.44;418.57;519.02;499.86;517.82;581.81;541.94;663.94;574.91;831.79;573.1;930.82;547.53;1030.39;534.1;1121.85;545.63;1202.57;589.71;756.88;662.42;755.44;758.5;753.25;853.76;751.72;952.84;662.39;971.41;704.32;1000.35;752.68;1024.81;805.82;1002.89;855.62;976.31;463.86;642.47;512.4;606.86;584.45;612.56;642.61;660.56;578.82;673.24;510.29;673.31;910.7;675.11;967.54;630.05;1040.52;633.69;1094.6;671.24;1046.08;693.16;977.22;691.3;596.7;1112.46;657.24;1098.93;711.4;1096.06;756.67;1112.92;815.54;1102.38;883.29;1108.61;959.54;1128.96;886.61;1157.96;822.3;1174.65;764.25;1177.22;711.18;1168.28;655.47;1149.12;630.14;1121.36;712.35;1135.63;758.76;1143.72;818.45;1140.23;927.23;1135.85;818.34;1118.16;760.55;1122.06;711.72;1112.19,-0.648471,0.662989,0.25,0.25,0.25,0.25,0.25,0.25,-0.25,0.25,0.25,-0.5,0.25,0.25,0.25,0.0,0.0,0.25,0.0,-0.25,0.5,0.25,0.5,0.25,0.5,0.25,0.25
../img/1600/set1/contempt/4c7f81588c798fe3ee852c5041e90b60969d4aac01b9c31897728304.jpg,590/4c7f81588c798fe3ee852c5041e90b60969d4aac01b9c31897728304.jpg,36.0,36.0,240,240,85.31;151.43;90.58;173.65;97.63;195.25;106.35;215.66;116.2;236.5;127.07;255.86;140.71;274.51;158.82;290.85;180.69;292.03;205.64;286.45;229.61;271.18;252.58;251.56;270.44;228.96;280.59;202.11;284.07;172.5;283.48;143.9;281.23;115.63;81.83;133.46;88.61;122.94;102.31;119.95;117.22;121.54;132.29;124.56;161.54;117.46;180.08;106.09;198.69;98.81;220.19;96.62;240.74;101.8;149.13;140.31;149.43;158.94;149.15;177.65;148.97;196.2;140.74;207.01;148.54;209.78;157.29;210.88;167.79;206.62;177.26;201.49;100.13;150.07;107.43;141.94;121.06;139.45;133.68;147.09;122.49;152.95;109.38;155.53;183.74;137.51;194.06;125.7;208.45;122.99;222.35;128.72;212.13;136.21;198.17;138.83;137.4;241.18;145.49;235.11;154.06;230.6;161.76;231.59;169.47;228.08;186.11;228.12;206.47;229.37;190.21;243.27;176.56;248.43;167.17;250.7;158.43;250.5;149.12;248.42;143.08;241.11;155.79;239.48;163.78;238.7;172.08;236.59;200.92;231.23;172.45;235.94;164.34;237.89;156.06;237.44,-0.422786,0.459872,0.0,0.25,0.0,0.0,0.5,0.0,0.25,0.25,0.25,0.25,-0.25,0.25,0.5,0.25,0.25,0.5,0.5,0.0,0.0,0.25,0.25,0.25,0.5,0.75,0.25
../img/1600/set1/contempt/51beab12c370ab62445d608de52d4de1bbcc26ba6b833721b30becfe.jpg,698/51beab12c370ab62445d608de52d4de1bbcc26ba6b833721b30becfe.jpg,59.0,59.0,397,397,92.22;187.24;92.81;230.1;96.04;272.66;98.91;314.06;107.82;353.43;128.23;391.93;160.21;422.66;188.02;454.27;223.58;464.69;265.89;464.49;311.35;448.58;357.08;427.75;398.87;397.51;425.76;358.66;443.41;311.43;456.6;268.76;466.81;220.82;118.34;158.38;144.42;145.56;174.12;147.59;202.61;160.21;229.1;177.25;293.46;181.55;330.1;174.75;364.11;169.9;397.88;179.57;424.09;199.35;256.69;216.16;252.51;248.71;247.99;280.18;243.93;311.59;210.79;322.92;225.13;328.7;239.38;335.53;259.07;333.27;276.85;332.22;151.22;197.43;171.83;186.59;197.31;191.61;214.04;214.41;192.04;216.67;165.93;212.92;309.38;227.28;328.06;208.7;353.52;209.83;374.64;224.68;355.4;235.26;330.36;235.15;177.58;365.92;202.4;365.71;225.83;362.33;237.24;370.04;255.32;366.33;279.32;375.93;302.97;381.24;274.44;402.1;249.49;407.82;231.68;406.81;216.76;403.61;196.65;392.5;188.38;372.1;223.14;378.15;235.81;381.98;253.19;382.27;290.86;384.42;252.11;383.01;235.32;382.06;222.2;379.84,-0.582242,0.634228,-0.25,0.25,0.0,0.0,-0.5,0.0,-0.25,0.0,0.25,-0.25,-0.25,0.25,0.25,0.25,-0.25,0.0,-0.5,1.0,-0.5,0.5,-0.5,0.5,0.0,-0.5,-0.25
../img/1600/set1/contempt/574479f3a3c60d5ca04f2448896c7a78207c9e409b8a99b94d8a8d0d.jpg,308/574479f3a3c60d5ca04f2448896c7a78207c9e409b8a99b94d8a8d0d.jpg,28.0,28.0,232,232,39.53;114.87;41.61;141.99;45.23;169.18;51.75;194.78;62.82;217.55;80.46;237.89;100.46;256.08;122.14;267.07;146.63;270.8;170.35;264.12;187.82;250.9;204.15;233.47;217.77;213.39;225.69;190.07;229.2;164.91;230.69;139.57;231.43;113.06;61.19;105.74;76.73;94.34;96.42;91.75;116.73;94.92;135.31;101.21;159.25;98.79;176.4;95.21;192.89;94.19;209.19;96.38;221.63;106.31;147.74;118.25;148.78;135.01;150.32;151.7;151.68;168.88;127.67;182.26;138.75;185.26;149.82;187.8;160.07;185.34;169.57;182.8;82.41;118.96;94.88;113.12;108.53;113.53;119.88;122.13;108.03;124.16;94.16;124.29;168.89;122.11;181.46;113.39;194.6;113.74;205.55;119.98;195.39;124.49;182.04;124.61;110.34;213.35;124.68;206.89;139.39;203.63;147.1;206.85;156.73;204.47;168.77;208.46;178.83;213.52;168.0;223.07;156.58;228.47;146.81;230.02;137.52;229.01;123.44;223.27;116.6;213.37;138.83;212.08;146.9;213.98;156.62;213.1;173.08;214.39;156.25;214.88;146.6;216.5;138.51;215.16,-0.285566,0.315235,-0.25,-0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,-0.75,-0.25,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.5,0.75,0.25,0.5,0.0
../img/1600/set1/contempt/5ae57903737929dabe67478b288831e4b80b9a677a4fe02dd03c6944.jpg,1042/5ae57903737929dabe67478b288831e4b80b9a677a4fe02dd03c6944.jpg,25.0,25.0,167,167,20.71;90.9;23.66;111.29;26.46;131.81;32.79;150.94;44.63;166.86;60.11;178.81;78.36;187.53;97.16;193.29;113.65;192.21;127.13;185.67;135.42;173.82;144.51;161.14;151.18;147.2;155.51;132.81;158.93;117.91;159.84;101.66;158.79;85.65;50.02;83.56;60.44;74.16;75.49;72.0;90.91;72.68;105.08;76.72;124.48;75.28;134.9;69.88;144.86;66.59;154.3;66.28;157.92;74.62;116.82;90.93;118.74;103.31;121.0;115.78;123.16;128.02;104.15;135.38;112.15;136.83;119.85;138.43;125.61;136.09;130.27;133.17;68.33;95.12;76.89;90.13;85.97;89.88;93.07;95.07;85.52;98.55;76.07;99.06;126.33;91.64;133.11;84.98;140.99;84.06;146.51;88.11;141.85;92.41;133.86;93.34;88.95;157.14;101.08;152.66;112.24;149.56;116.79;150.7;121.12;148.69;127.82;150.28;130.8;152.68;126.56;159.53;121.0;163.04;116.32;164.76;111.26;165.11;100.79;162.77;93.71;156.13;111.9;154.78;116.66;154.73;121.15;153.69;127.04;153.18;120.96;154.42;116.29;156.69;111.52;156.91,-0.648471,0.5032909999999999,-0.25,-0.5,0.0,-0.25,0.0,-0.25,-0.5,-0.25,-0.5,-0.5,-0.75,0.0,-0.5,0.25,-0.5,-0.25,-0.5,-0.25,-0.5,-0.25,-0.5,-0.25,-0.25,-0.75,-0.75
../img/1600/set1/contempt/5b9ebaed8d9738f3f6065c6bac4ab1b65e1402a3faf68cc3cd783a3e.jpg,505/5b9ebaed8d9738f3f6065c6bac4ab1b65e1402a3faf68cc3cd783a3e.jpg,91.0,91.0,646,646,220.72;395.54;242.84;455.34;273.99;512.65;308.24;563.76;344.91;616.55;394.48;666.61;444.95;711.27;497.17;749.14;558.31;746.31;618.87;716.61;670.94;661.17;712.85;601.52;749.58;529.83;766.98;452.44;759.22;367.73;739.75;286.71;715.9;205.71;208.28;377.54;221.66;345.89;261.12;335.53;304.55;329.68;351.62;336.57;414.41;309.56;453.79;272.84;501.28;243.61;554.07;223.42;608.13;233.27;390.84;363.53;403.4;418.21;416.1;472.57;428.93;527.07;403.32;544.66;429.03;554.28;459.33;557.02;482.76;535.2;508.46;514.89;268.34;397.64;284.55;376.1;316.49;365.74;353.92;376.9;325.12;394.82;295.53;404.6;479.32;333.62;498.61;302.63;532.3;289.4;566.68;293.48;547.13;318.03;514.96;330.06;408.98;616.39;433.42;610.74;459.11;603.72;484.29;602.91;507.82;587.63;546.5;575.24;594.73;555.74;563.78;607.28;531.85;635.57;504.46;647.27;477.57;651.67;446.62;645.79;422.99;618.33;464.46;616.43;489.13;613.32;514.84;601.23;578.57;567.0;515.67;602.33;490.13;613.73;465.12;616.24,-0.43554,0.5420050000000001,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.25,0.25,0.0,-0.25,0.25,0.25,0.25,0.25,0.25,-0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.25
../img/1600/set1/contempt/5d8310c91658b7b240946d428343f539d600d010fbc919fab8d68998.jpg,874/5d8310c91658b7b240946d428343f539d600d010fbc919fab8d68998.jpg,17.0,17.0,145,145,41.74;68.92;38.74;83.98;38.78;100.09;41.47;116.75;46.97;133.65;55.92;149.34;65.87;162.72;75.82;176.83;91.39;182.41;107.51;181.41;124.26;173.69;141.21;163.81;156.38;150.57;166.82;134.1;171.84;115.56;173.96;96.52;176.21;76.72;45.81;61.83;53.51;57.9;62.52;58.19;71.51;62.25;80.44;66.23;102.99;67.4;116.83;63.63;130.33;61.96;143.49;64.63;153.98;71.07;91.56;77.18;90.09;88.89;88.36;100.88;86.58;113.17;76.13;117.11;81.48;120.43;87.72;122.97;96.29;121.11;104.45;119.49;56.6;71.38;63.34;67.05;71.62;68.31;78.84;75.46;70.51;75.53;62.06;74.57;112.48;78.99;120.15;72.5;129.35;72.92;137.15;77.44;129.67;80.22;121.01;80.55;68.23;132.14;76.31;133.02;84.53;133.27;89.81;135.11;97.92;134.25;110.35;135.29;124.06;136.88;110.64;148.45;98.49;152.33;90.12;151.79;83.26;150.28;75.47;143.92;71.84;134.91;84.3;136.68;90.03;137.97;98.12;137.48;120.26;137.86;98.11;145.21;90.04;145.12;83.97;143.47,-0.58072,0.638792,-0.5,-0.5,0.0,0.25,0.25,0.0,-0.25,-0.5,-0.5,-0.75,-0.75,-0.5,-0.5,-0.25,-1.0,0.5,-0.25,0.25,-0.75,-0.5,-0.25,0.25,-0.5,-0.5,-0.75
../img/1600/set1/contempt/621286f74799e739d24439407d770a60918766c8d7dbc51ead96a653.jpg,1305/621286f74799e739d24439407d770a60918766c8d7dbc51ead96a653.jpg,24.0,24.0,161,161,34.42;93.23;34.76;111.35;37.43;128.45;41.14;146.28;47.58;163.33;57.49;177.66;72.93;188.73;90.2;196.75;107.49;198.52;122.62;195.39;137.53;186.94;150.5;174.89;160.29;159.72;165.92;141.92;168.9;123.16;171.55;105.31;171.69;88.49;47.36;70.29;58.07;63.21;72.31;63.41;84.15;67.48;93.76;73.9;117.13;73.02;127.33;66.07;139.25;62.84;151.22;63.27;161.67;69.32;106.15;85.23;106.26;97.3;106.59;109.27;106.8;121.85;93.88;132.95;100.32;134.52;106.52;136.17;112.2;134.51;117.5;133.34;59.17;88.14;67.61;83.42;78.18;83.8;86.15;90.38;77.29;92.5;66.67;92.18;123.5;89.45;131.79;83.14;141.32;83.06;149.03;86.89;142.73;90.84;133.38;91.39;76.3;155.77;89.65;151.77;99.92;148.56;106.08;150.5;112.43;149.08;122.06;152.65;131.14;155.83;121.45;164.54;112.66;167.22;105.78;167.57;99.27;167.01;89.0;164.28;81.53;157.19;99.88;156.4;105.96;156.87;112.77;156.62;125.88;157.09;111.9;156.63;105.29;156.83;99.2;156.15,-0.650609,0.650609,0.0,0.0,0.0,-0.25,0.0,-0.25,0.0,-0.25,0.0,0.25,-0.5,0.25,0.25,0.25,0.25,0.0,0.0,1.0,-0.25,-0.25,-0.5,0.25,0.5,0.0,-0.5
