image,subDirectory_filePath,face_x,face_y,face_width,face_height,facial_landmarks,valence,arousal,participant0,participant1,participant2,participant3,participant4,participant5,participant6,participant7,participant8,participant9,participant10,participant11,participant12,participant13,participant14,participant15,participant16,participant17,participant18,participant19,participant20,participant21,participant22,participant23,participant24
../img/1600/set2/disgust/8b46a69dbedd1649c83d6a2da2d1e24ffdfa7726e822bec0b40e27b6.JPG,1037/8b46a69dbedd1649c83d6a2da2d1e24ffdfa7726e822bec0b40e27b6.JPG,28.0,28.0,193,193,59.58;103.18;58.67;123.35;61.0;144.26;63.4;164.49;68.98;184.7;80.67;202.6;94.01;217.43;109.3;230.59;129.1;234.79;149.78;232.39;170.6;221.36;189.78;207.48;205.5;190.18;214.75;169.91;219.25;148.52;221.63;125.93;222.76;101.13;61.66;94.15;69.92;86.02;83.74;84.85;96.32;88.22;109.27;92.27;136.98;91.19;151.74;85.65;166.76;83.23;181.8;84.55;194.94;91.38;121.98;108.15;121.11;122.55;120.31;136.42;119.18;150.58;105.72;156.92;113.34;160.15;121.95;162.86;131.56;159.63;140.28;156.84;78.55;107.26;86.17;103.22;95.86;103.03;103.61;108.9;95.02;110.28;86.06;110.3;148.15;107.61;155.7;102.11;165.62;101.81;175.23;104.96;166.73;107.65;157.41;108.2;96.31;176.57;107.76;175.92;117.3;176.11;124.9;178.07;134.43;175.41;147.43;174.99;163.02;174.5;149.14;186.56;136.12;191.41;126.3;192.46;117.8;191.36;107.78;187.15;100.93;178.01;117.25;179.52;125.32;180.61;134.91;178.44;158.11;176.56;135.42;183.79;125.76;185.49;117.46;184.2,-0.777778,0.420635,-0.25,-0.25,-0.5,-0.25,0.25,-0.25,-0.25,0.25,0.0,0.25,-0.25,-0.25,-0.5,0.0,0.25,-0.25,-0.5,-0.25,-0.25,0.25,0.25,-0.25,0.0,-0.25,-0.25
../img/1600/set2/disgust/9af5dad393a71325331454ac74e7f0b6468977726db1c255cc1756b9.jpg,1001/9af5dad393a71325331454ac74e7f0b6468977726db1c255cc1756b9.jpg,11.0,11.0,135,135,18.19;78.23;18.72;92.44;20.07;106.8;22.23;122.2;27.89;136.41;36.18;148.65;48.42;160.52;63.62;168.65;79.12;171.63;94.61;169.6;107.14;161.47;118.1;151.69;127.87;139.01;134.67;125.04;138.46;109.4;140.59;93.35;141.98;76.86;26.25;57.29;33.5;48.72;44.61;45.29;56.27;45.8;66.67;50.12;90.41;49.45;102.58;45.51;114.44;45.55;125.88;49.34;133.24;57.69;79.04;63.5;79.24;71.92;79.27;80.36;79.12;89.26;65.02;98.75;71.48;100.63;78.53;102.44;85.73;100.82;91.84;100.03;38.64;69.16;46.13;64.45;54.25;64.3;60.9;69.23;54.08;70.67;46.12;70.87;95.97;69.35;104.26;63.9;112.78;64.45;119.65;68.96;113.18;71.21;104.67;71.21;51.67;125.27;60.42;116.16;71.14;112.88;78.21;114.87;86.49;113.29;97.15;117.56;105.87;126.37;97.14;138.63;86.69;144.6;77.85;145.48;70.29;144.51;59.83;138.64;55.08;125.39;71.02;119.09;78.17;119.56;86.28;119.56;102.26;125.92;86.25;135.84;77.94;136.79;70.51;135.87,-0.612672,0.483164,-0.5,-0.5,0.0,-0.75,-0.5,0.0,-0.25,0.0,-0.5,-0.25,-0.5,-0.25,-0.5,-0.25,-0.5,-0.25,-0.5,-0.5,-0.25,-1.0,0.0,0.0,0.0,0.0,-0.25
../img/1600/set2/disgust/9c925a74c4f24a27f29665ea0509de832c4a12f5ed045071aa90d626.jpeg,1268/9c925a74c4f24a27f29665ea0509de832c4a12f5ed045071aa90d626.jpeg,21.0,21.0,145,145,30.68;70.66;31.75;87.67;33.65;105.17;36.03;122.08;41.62;137.2;51.58;151.26;63.18;163.66;78.26;174.0;93.65;176.19;108.59;173.7;121.23;164.72;133.96;152.23;143.82;138.59;150.66;121.84;153.69;105.31;156.39;88.68;158.01;71.92;44.18;71.85;53.17;64.25;65.59;62.98;77.42;64.96;88.47;69.13;106.53;68.66;118.33;64.58;130.28;62.77;142.11;65.02;150.51;72.08;98.59;81.25;98.34;93.29;98.23;105.63;98.2;118.04;81.24;118.4;88.62;121.69;96.57;125.25;104.6;122.09;111.59;119.27;57.36;80.22;65.05;78.21;72.71;78.89;78.94;82.85;72.01;83.45;64.49;82.69;114.6;83.05;121.47;79.15;128.88;78.99;135.73;81.3;129.61;83.77;122.12;84.22;68.92;134.93;79.2;132.21;89.04;131.75;96.46;133.78;104.53;132.13;113.75;132.96;121.88;135.58;113.16;146.7;104.23;152.42;95.1;153.41;87.31;152.41;77.54;147.4;73.03;136.07;88.46;136.35;96.18;137.01;104.48;136.27;117.32;136.62;104.26;143.96;95.61;145.27;87.8;143.81,-0.764192,0.510957,-0.75,-0.25,-0.25,0.25,-0.25,-0.75,-0.5,-0.5,-0.75,0.5,-0.75,-0.25,-0.5,-1.0,-0.75,0.0,-0.5,-0.5,0.25,-1.0,-1.0,-0.25,-0.25,0.25,0.0
../img/1600/set2/disgust/9d27aa641a22999e37e7c875dfa4d9e2371e941afd28102cab3ad019.jpg,381/9d27aa641a22999e37e7c875dfa4d9e2371e941afd28102cab3ad019.jpg,32.0,32.0,215,215,54.85;136.17;52.98;160.28;54.79;184.14;60.85;209.78;68.22;232.22;78.18;253.17;91.77;270.75;111.35;283.75;137.88;288.9;168.35;288.12;197.52;281.0;223.5;271.3;242.85;253.11;255.05;228.63;262.97;198.95;269.23;170.28;272.74;140.99;63.47;99.98;73.05;84.87;88.13;78.76;106.03;78.63;122.19;84.9;159.41;86.02;181.17;77.96;204.11;77.92;226.76;84.32;245.12;98.0;139.08;110.98;135.75;126.09;132.27;141.04;129.05;156.95;115.62;176.04;124.0;180.06;132.72;182.46;144.19;181.14;155.27;179.22;80.83;120.7;90.86;111.48;104.58;110.93;117.06;120.6;104.33;124.29;90.56;125.11;173.8;121.41;188.1;110.73;203.44;111.56;214.65;120.25;203.26;124.82;188.02;124.0;104.76;219.77;113.82;208.05;124.16;202.1;133.6;205.67;145.29;202.81;163.27;210.75;181.2;222.34;163.51;231.18;145.73;234.41;133.13;235.13;122.64;233.33;114.17;228.54;111.68;219.97;124.51;215.06;133.85;215.53;145.3;215.92;174.1;221.91;144.93;220.21;133.23;220.24;123.33;218.51,-0.920635,0.373016,-0.25,-0.5,-0.5,-0.25,-1.0,-0.75,-0.25,-0.75,-0.75,-0.5,-0.5,-0.75,-0.5,-0.5,-1.0,-0.5,-0.75,-0.25,-0.5,-0.75,0.0,-0.5,-0.25,-0.25,-0.25
../img/1600/set2/disgust/9e00497694e216bf82f47aea6e46235acbd4fba141e657dfcd348799.jpg,756/9e00497694e216bf82f47aea6e46235acbd4fba141e657dfcd348799.jpg,191.0,191.0,1276,1276,285.04;660.87;280.97;813.08;293.54;962.59;323.48;1107.45;397.31;1230.75;498.07;1342.63;614.13;1430.35;746.01;1502.64;880.54;1510.83;1020.06;1487.98;1124.84;1412.95;1227.61;1325.3;1328.06;1212.78;1388.33;1080.1;1411.7;941.23;1414.01;796.51;1409.72;653.58;384.79;574.76;457.85;498.24;570.88;476.69;685.3;495.21;780.63;547.03;930.99;527.35;1033.64;478.11;1143.85;453.44;1258.01;481.17;1318.24;562.19;858.6;664.95;861.19;763.41;864.97;856.15;870.3;950.29;740.4;1015.43;804.8;1030.46;870.95;1046.1;930.18;1024.04;984.63;1004.52;506.65;683.12;561.68;649.14;634.95;650.24;694.25;690.97;632.34;700.81;564.23;703.44;1009.15;675.02;1067.87;627.4;1135.23;622.56;1189.45;653.84;1143.83;673.18;1078.63;679.53;647.8;1173.59;742.96;1152.67;816.83;1135.79;868.02;1146.63;922.84;1126.85;995.77;1136.73;1073.14;1142.79;1000.12;1225.6;930.45;1264.95;871.93;1279.49;816.38;1278.04;738.25;1246.74;681.21;1180.19;817.27;1181.11;870.29;1181.89;926.5;1168.05;1037.16;1153.13;925.53;1192.75;867.89;1206.05;815.15;1206.27,-0.477757,0.657895,-0.5,0.0,-0.25,-0.25,-0.5,-0.25,-0.25,-0.75,-0.5,0.0,-0.5,-0.25,-0.25,0.0,-0.25,0.5,-0.25,-0.25,0.25,-0.75,-0.25,0.0,-0.25,-0.25,0.0
../img/1600/set2/disgust/9f3862fd2c103de19c85e030d86fe20f9b9aff0380794a41b6d21e7e.jpg,625/9f3862fd2c103de19c85e030d86fe20f9b9aff0380794a41b6d21e7e.jpg,39.0,39.0,266,266,75.49;164.02;77.9;191.69;82.99;219.75;89.74;246.7;100.69;271.69;117.43;291.88;138.0;309.52;160.75;323.84;188.32;324.75;214.7;319.0;241.63;305.64;268.69;289.55;292.27;269.12;304.21;239.34;308.99;208.56;311.65;176.4;313.83;143.34;78.55;145.82;86.45;128.89;104.13;120.92;123.91;121.16;143.37;124.03;182.59;117.17;205.89;109.81;229.19;105.7;252.41;109.83;270.61;124.35;163.4;142.97;162.37;161.5;161.15;180.12;160.15;198.99;147.63;214.42;157.1;215.35;166.9;216.83;180.13;213.38;192.46;210.0;101.18;158.29;113.19;149.42;127.34;148.34;140.63;155.58;127.71;158.4;113.26;160.36;201.91;146.83;213.82;136.34;228.67;136.14;243.4;141.36;230.53;146.0;216.09;147.36;134.45;251.02;146.76;241.74;159.64;236.14;172.02;237.39;185.75;234.28;206.53;236.89;228.17;241.99;209.54;258.81;190.61;265.39;175.28;267.45;162.84;268.05;149.99;266.3;140.95;251.11;160.7;244.1;173.11;244.29;187.3;242.41;221.2;243.24;188.83;254.14;174.3;257.16;161.72;256.51,-0.488773,0.227449,-0.25,-0.25,-0.25,0.25,0.25,-0.25,0.5,0.25,0.25,0.5,0.25,0.25,-0.5,0.5,-0.5,0.25,-0.5,0.25,-0.25,0.25,-0.25,0.25,0.0,0.25,-0.25
../img/1600/set2/disgust/a17a5ce5f74f66760f35d2670bab7ee8c2b1c48e3c4b3b0a301f7ef9.png,334/a17a5ce5f74f66760f35d2670bab7ee8c2b1c48e3c4b3b0a301f7ef9.png,26.0,26.0,175,175,21.52;85.54;22.04;106.87;24.66;129.03;30.33;150.05;39.57;168.94;53.99;184.25;71.53;196.58;89.0;203.68;105.15;204.91;120.01;199.97;131.75;187.52;142.51;174.49;151.27;161.48;157.47;147.92;162.66;132.85;166.16;117.52;167.74;102.57;47.43;82.79;63.63;75.37;81.78;73.52;99.16;77.64;113.97;84.45;131.41;84.19;142.53;80.51;153.09;78.43;163.19;79.51;168.43;85.37;121.06;99.41;121.43;112.01;122.02;124.55;122.83;137.18;103.99;144.8;110.74;146.92;117.92;149.45;124.12;147.54;129.53;144.66;67.39;95.0;78.04;91.11;88.73;92.13;96.95;99.68;87.2;101.82;75.62;101.11;132.11;100.91;141.48;94.03;151.32;94.42;158.21;99.24;151.87;103.56;141.93;103.76;83.91;164.87;97.77;162.99;110.1;161.34;115.03;163.31;121.56;161.7;127.99;163.81;132.93;166.26;126.31;173.33;119.94;176.25;113.26;177.2;107.1;176.82;96.04;173.26;88.02;165.53;109.16;167.3;114.49;167.82;121.09;167.35;128.88;166.79;120.51;167.35;113.93;168.21;108.34;167.6,-0.7479979999999999,0.489886,0.25,0.25,-0.25,-0.25,-0.25,-0.5,-0.25,0.25,0.75,0.25,0.0,-0.25,0.25,0.25,0.0,0.5,0.0,0.0,0.25,-0.75,0.5,-0.25,-0.25,-0.25,-0.25
../img/1600/set2/disgust/aa443e63af417299fdb88110fc353632dd2910355ba219333bd90d8d.jpg,741/aa443e63af417299fdb88110fc353632dd2910355ba219333bd90d8d.jpg,81.0,81.0,542,542,165.31;321.55;159.65;366.46;162.07;415.57;166.05;466.4;175.04;520.57;193.74;571.82;221.59;615.71;267.19;644.8;326.33;654.6;391.46;650.19;452.33;632.74;510.01;600.87;552.94;557.86;581.71;499.3;597.45;445.41;607.42;387.23;614.81;327.62;185.06;253.11;209.45;223.17;243.97;210.99;282.39;211.54;313.43;226.47;384.93;222.05;426.19;204.38;475.22;202.46;520.76;219.01;555.28;248.81;342.11;275.13;337.12;307.13;331.03;337.91;325.05;371.28;292.82;411.89;310.08;418.58;328.81;422.87;351.62;418.84;371.92;414.73;213.73;299.1;236.89;283.66;266.34;282.11;291.61;300.6;267.41;305.97;236.94;307.04;411.02;295.24;442.31;276.39;471.81;278.11;499.07;292.09;472.74;299.44;442.8;298.86;259.55;504.85;279.37;473.0;306.09;457.16;325.8;461.59;347.2;457.09;384.6;472.87;422.78;499.69;387.74;526.62;351.42;539.05;327.09;540.48;305.61;539.07;278.73;529.84;273.1;501.79;307.03;486.34;327.38;486.74;348.19;486.49;408.25;497.78;348.35;508.88;326.31;509.41;305.74;508.37,-0.896825,0.404762,-0.5,-0.25,-0.25,-0.25,-1.0,-0.75,-0.25,-0.5,-0.75,-0.25,0.0,-0.25,-0.25,-0.75,-0.75,-0.25,-0.5,-0.25,-0.25,-0.5,0.25,-0.25,-0.25,-0.25,-0.25
../img/1600/set2/disgust/aba76296110e340192543aa3b469a4bdc7a3d3884cd4e2b881aea766.jpg,863/aba76296110e340192543aa3b469a4bdc7a3d3884cd4e2b881aea766.jpg,6.0,6.0,136,136,9.77;61.21;12.0;78.89;16.72;95.57;23.17;112.6;29.61;128.36;39.14;142.6;52.18;154.36;67.43;163.0;83.86;163.58;98.43;160.68;110.79;151.13;122.63;138.36;131.16;123.53;137.12;107.11;139.57;88.7;141.45;69.3;141.62;50.54;15.95;50.55;23.76;42.07;35.29;41.06;46.98;42.76;58.09;46.38;83.89;43.3;96.6;36.61;109.08;32.68;122.11;32.82;132.97;39.22;73.76;60.14;74.82;73.53;75.82;86.87;77.09;100.15;63.31;106.38;70.39;108.38;77.97;110.01;84.81;107.15;91.28;104.59;29.33;63.16;36.12;57.37;46.83;56.84;55.59;63.97;47.07;67.02;36.28;67.72;92.5;60.55;99.92;52.04;110.13;50.64;118.11;55.25;111.86;60.45;102.04;61.86;55.54;130.67;65.05;126.79;73.17;124.41;79.16;125.97;85.65;122.71;95.11;123.71;106.2;125.49;97.44;134.59;88.67;139.09;81.78;140.35;75.53;140.24;66.47;137.54;60.49;130.96;73.81;130.33;79.73;130.57;86.27;129.01;101.84;126.19;87.01;129.26;80.54;131.06;74.56;130.74,-0.5617489999999999,0.671938,-0.5,-0.25,-0.25,-0.5,-0.25,-0.75,-0.25,-0.75,-0.5,-0.5,-0.5,-0.5,-0.25,-0.5,-1.0,0.0,-0.25,-0.5,0.5,-1.0,-0.25,-0.25,-0.5,-0.25,-0.25
../img/1600/set2/disgust/aca9c4eda9b9f1e0114d055f26ed56be9cb0b323b3c46de926f7d3c7.jpg,627/aca9c4eda9b9f1e0114d055f26ed56be9cb0b323b3c46de926f7d3c7.jpg,29.0,29.0,196,196,43.08;110.62;44.16;131.69;47.23;152.99;51.69;172.66;60.95;190.85;75.96;205.31;92.59;217.27;111.19;227.72;131.41;231.97;150.78;229.22;168.59;218.91;185.33;205.51;199.17;189.48;208.43;168.09;211.52;146.74;212.48;124.81;211.29;102.88;63.17;101.95;74.77;94.16;88.86;91.8;104.0;93.94;117.43;99.27;136.28;97.43;149.54;90.32;164.28;87.23;178.72;87.48;190.99;94.15;127.2;108.52;127.95;123.93;128.8;139.59;129.58;155.55;110.61;157.32;120.5;162.14;130.55;165.72;140.8;161.26;149.5;156.15;79.72;111.5;88.92;106.87;98.55;106.7;108.29;112.5;99.29;113.51;89.21;113.72;147.95;109.55;156.66;102.94;166.68;102.26;175.23;106.23;167.6;108.89;157.75;110.12;95.86;174.3;110.69;173.78;122.25;173.48;131.23;175.1;141.84;172.89;155.11;172.09;170.0;171.21;155.94;183.68;143.47;189.18;131.91;190.82;122.34;189.71;110.61;184.14;101.22;175.38;122.64;178.21;131.58;179.07;142.15;177.6;164.99;173.04;142.29;180.56;131.29;181.86;122.12;180.77,-0.7479979999999999,0.521492,-0.5,-0.5,0.0,-0.5,-1.0,-1.0,-0.75,-0.25,-0.75,-0.25,0.5,-0.5,-0.5,-0.75,-1.0,-0.25,-1.0,-0.75,-0.75,-1.0,-0.5,-0.25,-0.25,-0.5,-0.5
../img/1600/set2/disgust/adacca21becdba1070ff62172227291bd3c8d4d715032eef0dd838d2.jpg,416/adacca21becdba1070ff62172227291bd3c8d4d715032eef0dd838d2.jpg,27.0,27.0,182,182,44.0;103.37;45.42;127.4;47.94;151.37;50.46;174.46;55.77;192.61;65.84;209.63;80.31;223.26;96.98;233.53;116.69;238.37;137.38;237.75;155.68;231.11;170.83;216.2;181.18;198.04;189.21;178.82;193.84;157.24;196.42;135.19;198.63;113.05;64.99;90.23;74.11;79.41;87.84;75.92;102.49;78.56;115.16;84.82;137.45;85.78;150.96;82.68;165.44;83.62;177.92;89.38;184.39;100.65;127.89;98.19;127.08;110.9;126.14;123.53;125.21;137.32;109.02;146.56;116.16;149.68;123.51;151.98;130.64;151.22;136.86;150.28;81.26;98.65;88.66;93.93;96.8;95.0;105.29;100.81;96.95;101.22;88.54;101.23;142.88;105.52;152.77;100.26;161.65;101.87;169.16;107.67;160.97;108.91;152.3;107.55;88.44;173.34;100.4;167.93;111.64;167.01;120.2;169.74;130.35;169.1;140.86;172.66;150.83;179.62;139.35;189.71;128.81;191.76;118.32;190.91;109.09;189.07;97.83;184.1;92.12;173.57;111.09;173.09;119.72;175.1;130.0;175.36;147.35;179.01;129.4;183.54;119.13;183.18;110.3;181.78,-0.6276149999999999,0.4732020000000001,-0.5,-0.5,-1.0,-0.75,-0.75,-1.0,-1.0,-1.0,-1.0,-0.5,-0.75,-0.75,-1.0,-1.0,-0.75,-0.25,-0.75,-0.75,-0.75,-1.0,-0.75,-0.5,-0.25,-0.25,-0.5
../img/1600/set2/disgust/b15b22f3a1a2f431c96478b02fa8ae6da3967766008d582838e9d92a.jpg,359/b15b22f3a1a2f431c96478b02fa8ae6da3967766008d582838e9d92a.jpg,59.0,59.0,397,397,41.07;216.31;48.57;265.38;61.68;315.0;75.61;361.95;99.93;403.01;138.89;437.8;180.69;465.07;230.33;481.89;275.92;480.33;311.46;463.6;331.87;430.58;350.54;392.89;364.74;352.19;373.84;312.3;381.18;274.09;383.23;235.71;380.49;200.53;104.89;201.43;133.04;181.8;169.89;176.11;205.95;179.5;240.82;190.0;297.09;188.75;321.89;177.36;346.29;171.31;371.22;167.7;385.6;179.02;274.75;222.66;281.65;253.49;289.33;283.54;297.18;315.42;246.36;333.51;266.26;337.04;286.15;340.65;302.19;333.97;315.57;325.22;145.34;223.94;168.11;212.98;194.12;213.54;214.11;227.04;192.88;233.15;166.72;233.06;306.47;220.93;321.94;204.28;342.85;201.91;358.37;211.65;347.63;221.82;328.12;223.59;199.73;388.14;239.41;378.8;267.94;372.49;284.19;376.64;302.78;369.71;317.71;373.31;326.95;376.24;316.88;391.73;302.53;405.15;283.26;409.11;265.35;410.27;238.01;407.83;210.47;389.73;267.17;388.78;284.11;389.67;302.89;385.41;319.24;379.82;301.9;382.87;283.17;387.87;266.26;387.94,-0.873016,0.444444,-0.5,-0.25,-0.25,-0.5,-0.75,-0.5,-0.5,-0.25,-0.75,-0.25,-0.5,-0.25,-0.5,0.0,-0.5,-0.25,-0.5,-0.25,-0.25,-0.5,0.0,-0.25,0.0,0.25,0.0
../img/1600/set2/disgust/b47df3ef6cad3ee5789c11b7e286ac177afe6e09b29d4ed13e93932c.jpg,146/b47df3ef6cad3ee5789c11b7e286ac177afe6e09b29d4ed13e93932c.jpg,30.0,30.0,200,200,47.81;113.73;48.06;134.43;50.14;156.87;54.59;179.25;61.11;199.31;75.24;216.87;93.69;228.4;111.28;237.89;128.63;240.54;146.57;238.51;163.47;229.42;179.44;217.43;191.87;200.76;198.94;182.0;203.39;162.87;207.85;144.98;210.57;126.19;68.96;93.26;80.08;84.75;94.57;81.31;109.62;83.39;121.85;90.37;149.11;88.25;162.84;83.91;176.33;83.98;188.69;89.46;196.88;98.42;135.06;106.07;134.58;118.12;134.41;130.17;134.16;142.71;119.31;156.34;125.79;159.59;131.93;161.85;138.79;159.79;145.37;157.66;85.82;110.85;94.78;104.26;104.39;104.6;112.54;112.44;104.22;113.27;94.66;113.32;153.5;114.26;163.07;107.27;173.01;108.64;180.58;115.07;173.02;117.28;163.26;116.48;98.53;186.86;111.88;176.49;123.24;172.73;130.51;174.83;138.81;173.03;150.03;178.23;159.52;188.02;148.6;198.06;138.29;203.67;129.49;205.22;121.64;204.13;110.78;198.08;102.88;186.59;122.84;180.98;130.12;181.98;138.64;180.8;156.55;186.92;138.56;193.38;129.85;194.75;122.4;193.6,-0.759775,0.50813,-0.25,-0.5,-0.25,-0.25,-0.5,-0.5,-0.5,-0.5,-0.75,-0.25,-0.5,-0.25,-0.25,-0.5,-0.75,-0.5,-0.25,-0.5,-0.75,-0.5,-0.25,0.0,-0.25,-0.25,-0.25
../img/1600/set2/disgust/b5b5b3c0a3ec13a769820974ac9540840268de022470f480b32db530.jpg,23/b5b5b3c0a3ec13a769820974ac9540840268de022470f480b32db530.jpg,54.0,54.0,523,523,180.99;314.37;181.81;365.7;192.87;416.52;213.74;470.12;239.5;520.92;267.55;568.91;292.63;613.04;327.68;645.82;378.02;650.71;434.06;633.82;486.14;595.46;528.21;547.37;562.45;498.92;583.38;440.07;588.19;376.2;581.39;314.13;572.6;252.98;171.37;252.21;185.97;226.89;212.11;217.57;244.97;220.08;273.04;231.02;331.15;219.94;364.29;197.84;401.2;188.4;441.38;191.41;475.11;207.6;304.03;270.18;304.52;308.43;304.57;346.44;304.92;386.51;285.39;417.31;302.78;425.38;322.74;430.02;346.73;418.21;368.08;406.09;205.28;293.66;220.32;275.4;245.38;270.9;270.09;283.63;247.25;293.47;224.34;298.64;372.93;268.2;394.03;249.52;421.42;246.32;446.11;257.6;425.64;269.45;400.17;271.52;273.18;506.0;287.75;479.56;309.74;467.4;328.73;471.25;351.61;461.83;391.81;466.75;432.84;479.36;401.91;514.09;370.47;535.27;344.62;541.59;323.34;541.95;299.46;530.54;286.0;503.26;314.54;488.48;333.21;488.04;357.53;482.86;415.57;483.08;362.05;504.69;337.34;510.6;317.96;510.04,-0.865079,0.452381,-0.5,-0.25,-0.75,0.5,-0.5,-0.5,-0.25,-0.25,-0.75,-0.5,-0.5,-0.5,-0.5,-0.75,-1.0,-0.5,-0.5,-0.25,0.75,-1.0,-0.5,-0.25,0.0,0.0,-0.25
../img/1600/set2/disgust/b61b7b49719032f22618eea3413fefc35368ca25480ac87e114a224a.jpg,1241/b61b7b49719032f22618eea3413fefc35368ca25480ac87e114a224a.jpg,27.0,27.0,185,185,18.11;111.42;21.16;137.93;26.43;164.96;33.33;191.16;47.16;212.94;66.79;229.61;91.89;240.79;117.51;250.98;140.88;251.46;161.31;242.41;178.69;226.8;192.49;208.94;204.61;187.55;209.35;163.34;209.49;139.15;208.2;116.74;206.11;93.86;43.6;94.65;54.21;82.63;71.43;79.05;89.17;77.79;106.21;81.55;138.25;76.6;153.56;71.01;169.36;69.27;183.07;71.85;191.31;80.38;125.92;98.64;128.72;112.12;131.96;125.38;135.31;139.39;109.94;156.03;121.73;158.3;133.47;159.14;143.51;155.54;152.27;151.22;66.41;107.89;77.07;102.06;88.36;101.37;98.38;106.89;89.62;108.78;77.75;109.83;145.35;101.14;154.95;93.0;165.78;91.86;174.7;95.08;167.18;98.8;156.38;100.54;90.81;184.31;107.0;177.89;123.44;174.03;133.55;174.93;143.58;171.57;156.08;170.62;167.48;172.18;158.39;187.55;146.76;195.53;136.18;198.79;125.33;199.75;108.36;197.68;95.92;183.96;124.03;180.7;133.96;180.85;144.15;177.57;162.32;174.16;145.07;185.61;134.53;188.81;124.35;189.58,-0.523809,0.706349,-0.5,-0.25,0.25,-0.75,-0.25,-0.25,-0.5,-0.5,-0.5,0.25,0.0,-0.5,-0.5,-0.5,-0.75,-0.25,-0.25,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,0.0,-0.25
../img/1600/set2/disgust/b8b108e031186958dd9e6a3425f6af07af690130e011c59fdd77f0b1.jpg,469/b8b108e031186958dd9e6a3425f6af07af690130e011c59fdd77f0b1.jpg,227.0,227.0,1514,1514,306.48;891.15;333.55;1055.5;376.08;1220.63;426.22;1383.25;508.51;1532.77;627.47;1650.18;755.35;1737.02;898.09;1795.95;1058.22;1807.58;1222.3;1754.19;1362.82;1666.51;1492.17;1566.68;1586.41;1432.7;1637.34;1270.86;1644.52;1101.9;1652.47;925.22;1653.71;767.38;394.86;743.46;465.67;640.12;592.19;594.59;721.17;592.36;847.09;619.06;1039.97;590.31;1161.97;537.8;1288.82;514.85;1411.36;538.21;1504.63;611.8;967.96;776.55;973.81;878.02;976.21;972.42;977.71;1075.68;862.19;1184.59;929.68;1204.27;998.82;1212.53;1056.59;1184.09;1117.83;1156.58;563.05;842.01;627.34;796.71;720.36;786.83;804.67;835.3;728.08;856.96;634.64;861.66;1134.04;797.18;1203.38;739.67;1292.23;723.82;1369.22;753.69;1302.81;792.11;1217.77;806.42;770.83;1409.35;858.83;1355.22;944.29;1329.43;1005.91;1338.92;1071.33;1315.25;1161.73;1329.23;1266.57;1358.01;1172.8;1438.53;1089.51;1467.77;1017.23;1482.89;949.03;1485.19;860.1;1462.6;813.9;1404.27;949.91;1390.53;1012.17;1393.88;1080.92;1380.33;1228.89;1360.42;1078.53;1384.88;1009.29;1396.65;946.59;1396.74,-0.7549359999999999,0.416183,0.0,0.0,0.0,-0.25,-0.75,0.0,-0.5,0.0,0.5,0.0,0.0,0.25,-0.25,0.0,-0.25,-0.25,0.0,0.0,0.0,-0.5,-0.25,0.0,0.0,0.0,0.0
../img/1600/set2/disgust/b8d796f105ca3daddaf7aa11fc445c4e3a5a613dd28c8e3b12c9a83d.jpg,847/b8d796f105ca3daddaf7aa11fc445c4e3a5a613dd28c8e3b12c9a83d.jpg,36.0,36.0,245,245,43.91;155.11;44.18;180.97;45.69;208.79;51.49;235.69;62.48;261.16;82.39;281.21;109.03;295.66;139.65;305.19;168.36;307.6;195.14;304.09;219.06;293.17;235.92;276.74;247.45;254.24;253.15;228.2;255.16;202.94;255.3;177.14;251.92;152.43;75.73;116.43;87.7;99.32;107.86;89.92;129.99;89.59;149.57;98.65;186.34;100.21;203.3;91.71;220.79;90.91;236.25;99.32;244.58;114.26;171.51;120.71;173.28;134.95;175.28;148.06;177.62;162.01;151.14;184.65;163.62;187.45;174.69;190.64;183.92;187.89;191.68;185.38;99.81;134.08;111.86;124.03;125.11;123.43;136.46;132.72;125.04;135.0;112.24;135.96;191.48;133.34;204.73;124.92;218.12;125.53;226.53;135.04;217.86;138.23;204.76;137.18;123.86;227.28;144.81;214.1;162.14;208.92;171.71;210.66;180.87;209.57;194.78;215.48;206.59;228.98;193.91;236.0;181.09;237.38;171.4;237.93;161.34;237.13;144.17;235.7;130.33;226.36;161.75;221.11;171.74;221.62;181.16;221.92;199.52;227.34;180.42;226.95;171.43;226.71;161.69;226.26,-0.619344,0.452455,-0.25,-0.25,0.0,-0.75,-0.75,-0.5,-0.25,-0.75,0.25,0.0,-0.25,-0.5,0.0,-0.5,-1.0,0.0,0.0,-0.25,0.25,-0.5,0.25,0.0,-0.25,-0.25,0.0
