row_number,participant0,participant1,participant2,participant3,participant4,participant5,participant6,participant7,participant8,participant9,participant10,participant11,participant12,participant13,participant14,participant15,participant16,participant17,participant18,participant19,participant20,participant21,participant22,participant23,participant24
282772,0.25,-0.5,-1.0,-0.75,0.0,-0.5,0.0,0.0,-0.75,-0.25,-1.0,0.0,-0.5,0.25,-0.5,0.0,-0.75,-0.5,-0.25,-0.75,-0.75,-0.25,-0.5,-0.25,-0.75
334485,0.0,-0.25,-1.0,-0.5,0.0,-0.75,-1.0,0.0,-0.5,0.0,-1.0,-0.25,-0.25,-0.5,-0.75,-0.5,-0.5,-1.0,-1.0,-1.0,-0.5,-0.5,-0.25,-0.75,-0.75
94568,1.0,1.0,0.75,1.0,1.0,0.75,1.0,1.0,1.0,0.75,0.25,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
67676,0.0,-0.25,-1.0,-0.25,0.25,0.0,-0.25,0.0,0.25,-0.5,-1.0,0.25,-0.25,-0.25,-0.5,-0.25,-0.25,0.0,-0.75,-0.25,-0.25,-0.5,-0.25,0.0,-0.5
283917,0.0,-0.5,0.5,0.0,0.0,-0.5,-1.0,0.0,-0.25,0.0,-1.0,-0.75,-0.5,-0.5,-0.5,-0.25,-0.25,-1.0,0.0,0.0,-0.75,-0.5,-1.0,-0.75,-0.75
311141,0.75,0.0,-0.5,0.25,0.25,-0.25,-0.25,0.0,0.5,-0.75,-0.75,-0.25,-0.5,0.0,-0.5,-0.75,-0.5,0.5,-0.75,-0.75,-0.75,-0.5,-0.75,0.25,0.0
336680,-0.25,0.25,-1.0,0.0,0.0,-0.5,-0.75,0.0,-0.5,0.0,-0.75,-0.5,-0.25,-0.25,-0.75,0.0,0.25,-0.5,-0.75,-0.75,-0.5,-0.5,0.0,-0.75,-0.5
220144,-0.25,0.25,-1.0,0.0,0.25,0.0,-0.5,0.0,-0.75,0.25,-0.75,0.25,-0.25,0.0,-0.5,-0.5,-0.5,0.75,-0.25,-0.75,-0.5,-0.75,-0.75,-0.75,-0.5
401952,0.5,0.0,-0.25,0.5,0.5,0.5,0.5,0.25,1.0,0.5,0.0,0.25,0.5,0.75,0.0,0.75,0.75,0.5,0.25,0.75,0.5,0.25,0.25,-0.25,0.5
175435,0.0,-0.25,-0.75,-0.25,0.0,-0.25,-1.0,0.0,-1.0,-0.5,-0.75,0.0,0.0,-0.25,-1.0,0.0,0.0,-1.0,0.0,-1.0,-0.75,-0.75,0.0,-1.0,-0.25
399283,0.0,-0.5,-1.0,-0.5,0.0,0.0,-1.0,0.25,-0.25,-0.5,-1.0,-0.25,-0.25,-0.25,-0.75,0.0,-0.5,-0.5,-1.0,-0.75,0.0,-0.25,-1.0,-0.75,-0.25
227489,0.25,-0.25,-1.0,0.0,0.0,0.0,-0.25,-0.5,-0.75,0.0,-0.75,-0.5,-0.25,-0.5,-0.5,0.25,-0.75,-1.0,-1.0,-0.25,-0.5,-0.25,-1.0,-0.5,-0.75
140458,0.0,-0.25,-1.0,-0.75,0.25,-0.25,-0.25,0.0,0.5,0.0,-1.0,0.25,-0.25,0.0,-1.0,-0.25,-0.5,0.25,-1.0,-0.75,0.25,-0.75,-0.25,-0.75,0.25
262675,0.0,-0.25,-0.75,0.0,0.0,-0.25,-1.0,0.0,0.0,-0.25,-0.75,-0.5,-0.25,-0.25,-0.75,0.25,-0.5,-0.5,-0.25,0.0,-0.75,-0.5,-1.0,0.0,-0.5
136720,-0.25,-0.25,-0.5,0.0,0.0,-0.5,-0.5,0.0,-1.0,0.25,-1.0,0.0,0.0,0.25,-1.0,0.0,-0.25,-0.75,-1.0,-0.25,-0.5,-0.5,0.5,-0.5,-0.5
368601,0.0,0.0,-1.0,-0.75,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-0.5,-0.25,-0.25,-0.25,0.0,-0.25,0.25,-0.75,-1.0,-0.5,-0.5,-0.5,-0.25,-0.5
276457,0.0,0.0,-0.75,-0.25,0.0,0.0,0.5,0.25,0.25,-0.5,-0.75,0.25,-0.25,0.0,-0.5,0.25,-0.25,0.25,0.0,-0.25,-0.5,-0.5,-0.25,-0.5,0.25
247884,0.0,-0.25,-1.0,0.0,0.25,-0.5,0.25,0.0,-0.75,-0.75,-0.75,-0.25,-0.25,-0.25,-1.0,0.0,0.25,0.0,-0.75,-0.25,-0.75,-0.75,-1.0,-0.75,-0.5
313667,0.25,-0.25,-0.75,0.25,1.0,0.25,-0.25,0.25,0.0,0.0,-1.0,0.75,-0.25,-0.25,-0.5,0.25,0.25,-0.5,-0.25,0.5,-0.25,0.25,-1.0,-0.5,0.0
211499,0.5,0.0,-0.25,0.25,0.0,0.25,-0.5,0.25,0.5,0.25,-0.75,0.5,0.25,0.5,-0.25,0.25,-0.5,0.25,0.75,-0.5,0.5,0.0,0.5,-0.25,0.25
318970,-0.5,-0.5,-0.25,0.0,0.0,0.0,-0.75,0.25,0.5,0.25,-0.5,0.0,0.0,0.0,-0.5,0.25,-0.5,0.0,-0.75,-0.25,-0.5,-0.25,0.5,-0.5,-0.25
307206,0.0,-0.75,-1.0,0.0,0.25,0.0,-1.0,0.25,-0.5,0.25,-0.75,-0.25,0.0,-0.25,-0.25,0.25,0.5,-0.25,0.0,0.5,-0.5,-0.75,0.25,0.0,-0.75
368532,0.0,-0.5,-1.0,-0.75,0.0,-0.75,-1.0,-0.25,-0.25,0.0,-1.0,-0.25,-0.25,0.0,-1.0,0.25,-0.5,-0.75,-0.5,-1.0,-0.75,-0.5,-0.75,-1.0,-0.5
10557,0.0,-0.25,-1.0,0.0,0.0,-0.5,-0.75,0.0,0.5,0.25,-0.75,-0.5,-0.25,-0.25,-0.25,0.25,-0.25,0.5,-0.25,-0.75,-0.25,-0.5,0.25,-0.5,0.0
221299,0.0,-0.75,-1.0,-0.75,0.5,-0.25,-1.0,-0.5,-0.5,-0.5,-1.0,-0.25,-0.5,-0.5,-0.5,-0.5,-0.5,-1.0,-0.75,-1.0,-0.75,-0.25,-0.25,-0.25,-0.75
293523,-0.5,-0.25,-0.75,0.0,0.0,-0.25,-0.5,0.0,0.25,0.0,-1.0,-0.25,0.0,-0.25,-1.0,-0.25,-0.5,-0.75,0.25,0.0,-0.75,-0.75,-0.25,-0.5,-0.5
396395,0.75,0.0,0.25,0.5,0.0,0.25,1.0,0.5,1.0,0.5,0.0,0.25,0.75,0.5,1.0,0.75,0.75,0.75,1.0,0.25,0.5,0.25,0.75,0.0,0.5
11649,0.25,-0.25,-1.0,-0.5,-0.25,-0.5,-1.0,0.0,0.25,-0.5,-1.0,-0.75,-0.75,-0.25,-0.5,-0.75,-0.25,-0.75,-0.75,-1.0,-1.0,-0.5,-1.0,-0.75,0.0
209511,1.0,1.0,1.0,0.75,0.5,0.75,1.0,0.75,0.25,0.5,0.0,0.75,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.5,1.0,0.75,0.75
31197,0.25,0.25,-1.0,0.0,0.0,0.5,0.75,0.0,0.75,0.5,-0.5,0.5,0.25,0.0,0.0,0.25,0.25,0.25,-0.25,-1.0,0.25,-0.25,0.25,0.25,0.25
308107,0.0,-0.75,-1.0,0.0,0.0,-0.5,-1.0,0.0,-0.75,-0.5,-0.5,-0.5,-0.25,-0.25,-1.0,0.0,-0.75,-1.0,-0.75,-1.0,-1.0,-0.75,-1.0,-0.75,-0.75
413357,0.0,-0.25,-1.0,0.0,0.25,0.0,-1.0,0.0,-0.75,0.0,-0.75,0.0,-0.25,-0.25,-1.0,-0.5,-0.25,-0.75,0.0,-1.0,-0.5,-0.5,-0.5,-0.75,-0.5
12337,1.0,0.0,-1.0,0.5,0.75,0.25,1.0,0.25,1.0,-0.25,-0.75,0.0,0.75,0.5,0.25,0.25,0.0,-0.25,0.75,0.0,-0.5,0.0,0.75,-0.5,0.0
261096,0.25,-0.25,0.0,-0.75,0.0,-0.5,-1.0,-0.25,-0.5,-0.5,-1.0,0.0,0.0,-0.25,-0.5,-0.25,-0.5,-0.75,-0.25,-1.0,-0.5,-0.5,-0.5,-0.75,-0.75
159071,0.0,-0.25,-0.5,0.25,0.0,0.0,-0.5,-0.75,-0.25,0.0,-1.0,-0.5,-0.25,0.0,-1.0,0.25,-0.5,-1.0,-0.5,-0.25,-0.25,-0.25,-1.0,-0.75,-0.25
7111,0.25,-0.25,-0.75,0.0,0.5,-0.5,0.75,0.0,0.75,0.25,-0.75,-0.5,-0.25,-0.25,-0.75,0.5,-0.25,-1.0,-0.5,-0.75,0.5,-0.5,0.0,-0.75,-0.5
212817,0.25,-0.25,-1.0,-0.25,0.0,-0.25,-1.0,-0.25,0.25,-0.25,-1.0,-0.25,-0.75,-0.25,-0.5,-0.5,-0.75,-0.5,-1.0,-1.0,-0.75,-0.5,-0.5,-1.0,-0.25
159455,0.25,-0.75,-0.75,0.0,0.0,0.0,-1.0,-0.25,0.5,0.25,-0.75,-0.5,-0.25,-0.5,-0.75,0.0,-0.5,-1.0,-0.5,-0.75,-0.5,-0.25,-0.25,-0.25,-0.75
382998,0.0,-0.25,-0.25,-0.75,0.0,0.0,-0.5,0.0,-0.75,0.25,-1.0,-0.5,-0.25,-0.25,-0.75,-0.5,-0.75,-0.75,-0.75,-0.5,0.0,-0.5,-0.25,-0.75,-0.25
183451,0.25,0.0,-0.5,0.25,0.0,0.25,-0.5,0.25,0.25,0.75,-0.5,0.25,0.0,0.0,-0.5,0.25,0.75,-0.25,-0.25,0.0,0.5,0.25,0.5,0.0,0.25
62041,0.0,-0.25,-1.0,0.0,0.0,-0.25,-1.0,0.0,-0.75,-0.25,-0.75,-0.25,-0.25,-0.25,-1.0,0.0,-0.75,-0.5,0.0,-1.0,-0.75,-0.25,-0.5,-1.0,-0.5
75506,0.25,0.0,-1.0,0.0,0.5,-0.5,-1.0,0.0,-0.25,-0.5,-0.75,-0.25,-0.25,0.0,-0.75,0.25,0.25,0.0,-0.5,-0.5,-0.5,-0.25,0.25,-0.75,0.25
162452,0.0,-0.25,-1.0,0.25,0.5,-0.5,-1.0,-0.25,1.0,-0.5,-0.75,-0.25,0.25,-0.25,-0.75,-0.75,-0.25,-1.0,-0.5,-0.75,-0.5,-0.25,0.5,-0.5,-0.25
85415,0.75,-0.25,-0.5,-0.25,0.25,-0.25,-0.25,0.25,-1.0,0.5,-0.75,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.5,-0.5,-0.25,-0.25,0.25,-0.25,-0.25
229649,0.25,0.0,-0.25,0.25,0.0,-0.5,-0.5,0.25,0.25,0.5,-0.75,-0.5,-0.25,0.0,-0.5,-0.25,0.0,0.0,-0.5,-0.75,-0.75,-0.5,0.25,-0.75,-0.25
206931,0.25,-0.75,-0.75,0.0,0.0,-0.5,-0.75,0.0,-0.5,-0.75,-1.0,0.0,0.0,0.0,-0.5,0.0,-0.5,-1.0,-1.0,-0.5,-0.75,-0.25,0.25,-0.5,-0.25
1525,0.0,0.0,0.25,0.0,0.0,-0.25,-0.25,0.0,-0.5,0.25,-0.75,0.0,0.0,-0.25,-0.5,-0.5,-0.25,-1.0,0.0,-0.75,-0.75,-0.5,0.25,-0.5,-0.5
340316,1.0,1.0,-0.25,0.5,0.75,0.5,1.0,0.75,1.0,0.75,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.75,1.0,0.75,0.5
377928,0.0,-0.25,-1.0,0.25,0.25,0.0,0.25,-0.25,-0.5,-0.25,-1.0,-0.75,-0.25,-0.25,-0.25,-0.5,-0.25,-0.75,0.0,-0.5,0.25,-0.5,0.25,-0.75,-0.25
81891,0.0,0.5,-1.0,0.0,-0.25,0.25,1.0,0.25,0.75,-0.25,-0.75,-0.25,-0.25,-0.5,-0.5,0.25,0.5,0.5,0.5,-0.5,0.25,-0.25,0.25,0.0,0.25
384937,0.0,-0.5,-1.0,0.0,0.0,-0.5,-1.0,0.25,-0.75,-0.75,-1.0,-0.75,-0.25,-0.25,-0.75,-0.25,-0.25,-0.75,-1.0,-1.0,-0.75,-0.5,0.25,-0.75,0.0
73898,-0.25,0.0,-0.5,0.0,0.0,-0.25,-1.0,0.0,-1.0,-0.5,-0.75,0.0,-0.25,0.25,-0.5,0.0,0.25,-0.5,0.0,0.25,0.25,-0.5,0.5,-0.5,-0.25
149734,-0.25,-0.5,-1.0,0.0,0.0,-0.5,-1.0,0.0,-0.25,0.0,-1.0,-0.25,-0.25,-0.25,-0.75,-0.75,-0.5,-0.75,-1.0,-1.0,-0.75,-0.5,0.25,-0.75,-0.5
356041,0.25,0.0,-1.0,0.0,0.5,-0.25,-0.5,0.25,0.0,0.0,-1.0,0.0,0.25,0.25,-1.0,-0.25,0.0,-0.25,-0.25,0.25,-0.5,-0.5,0.0,-0.5,0.0
7378,0.0,0.0,-1.0,0.0,0.0,-0.25,-1.0,0.0,0.0,0.5,-0.75,0.0,0.0,0.0,-1.0,0.5,0.25,-0.5,0.25,-1.0,-0.5,-0.5,-0.5,-0.75,-0.5
11383,0.0,-0.25,-1.0,-0.25,0.0,-0.25,-1.0,-0.25,-1.0,0.25,-1.0,-0.5,-0.5,-0.25,-0.75,-0.5,-0.5,-1.0,-0.5,-0.5,-0.75,-0.5,-0.25,-0.5,-0.5
30372,-0.25,0.0,-0.25,-0.25,0.0,0.25,-1.0,-0.25,-0.25,0.5,-1.0,0.0,0.0,0.0,-0.75,-0.25,0.0,-0.75,-0.75,-1.0,-0.75,-0.5,-0.5,-0.5,-0.5
170416,0.0,0.0,-1.0,0.0,0.25,0.0,-1.0,0.0,-1.0,0.0,-0.25,0.0,0.0,0.0,-0.25,0.0,-0.5,-1.0,-0.75,-0.75,0.5,-0.75,-0.25,-0.5,-0.75
231141,0.0,-0.5,-1.0,0.0,0.5,-0.75,-0.25,0.25,-0.5,-0.25,-1.0,-0.5,-0.5,-0.25,-0.5,-0.25,-0.75,-0.25,-1.0,-1.0,-1.0,-0.25,-0.5,-0.25,-0.75
155920,0.0,-0.25,-0.25,0.0,0.0,0.25,0.0,-0.25,0.25,0.25,-0.75,-0.25,0.0,0.0,-0.75,-0.25,-0.5,-0.75,0.0,-0.75,-0.25,-0.25,0.25,-0.75,-0.75
322188,-0.25,-0.75,-1.0,0.25,0.0,-0.25,-1.0,0.0,-1.0,-0.25,-0.75,-0.25,-0.25,-0.25,-1.0,0.25,-0.75,-0.75,-1.0,-0.25,-0.5,0.0,-0.25,-0.25,-0.5
92069,-0.5,-0.25,-1.0,-0.5,0.0,-0.75,-1.0,-0.25,-0.5,0.0,-1.0,-0.5,-0.25,-0.25,-1.0,-0.25,-0.5,-0.75,-0.75,-1.0,-1.0,-0.5,-0.75,0.0,-0.25
157046,0.5,0.0,-1.0,0.0,0.0,0.0,0.25,0.0,-0.25,-0.5,-1.0,-0.5,-0.25,-0.25,-0.25,0.0,-0.5,-0.75,-1.0,-1.0,-0.5,-0.5,-0.5,-0.5,-0.5
215771,0.0,0.25,-1.0,0.25,0.0,0.0,-0.25,0.0,-1.0,0.5,-0.75,0.0,0.0,0.0,-1.0,0.75,-0.5,0.25,-0.5,0.0,-0.5,-0.25,-0.25,-0.5,-0.25
191452,0.5,-0.25,-0.5,0.0,0.0,0.0,0.25,0.0,-1.0,0.25,-0.75,0.0,-0.25,-0.25,-0.5,0.0,-0.75,-0.75,-0.5,-0.5,-0.25,-0.75,-0.75,-0.75,-0.5
35399,-0.25,0.25,-1.0,0.25,0.25,0.0,-0.75,0.25,-0.5,-0.25,-0.75,0.0,0.25,0.5,-0.75,0.0,-0.5,-0.25,-0.75,-1.0,0.25,-0.5,-0.25,-0.25,-0.25
157854,0.0,-0.5,-1.0,-0.25,0.0,-0.75,-1.0,0.0,-0.5,-0.5,-0.75,-0.5,0.0,-0.5,-1.0,0.0,-0.25,-0.75,-0.75,-1.0,-0.75,-0.75,0.25,-0.75,-0.75
91671,0.5,0.25,-0.5,0.25,0.0,0.25,1.0,0.25,0.25,0.5,-0.5,0.25,0.25,0.25,0.25,0.25,0.5,-0.25,0.5,0.25,0.75,0.25,0.25,-0.25,0.25
40875,0.25,-0.25,-1.0,0.0,0.25,0.25,0.25,0.5,0.5,-0.5,-0.75,-0.5,-0.25,0.0,-0.25,-0.75,-0.5,0.25,0.0,-0.75,0.25,-0.5,0.25,-0.25,-0.25
286257,0.0,-0.25,-1.0,0.25,0.0,-0.25,0.25,0.0,0.0,0.0,-0.75,-0.5,0.0,0.25,-0.5,0.0,0.25,-0.75,0.25,-0.5,-0.5,-0.25,0.25,0.0,0.0
46344,0.0,0.0,-1.0,0.25,0.0,-0.25,-1.0,0.0,0.0,0.0,-0.75,-0.5,0.0,0.0,-0.75,0.0,-0.25,0.25,-0.75,-1.0,-0.25,-0.5,0.25,-0.25,-0.75
296225,-0.25,0.0,-0.75,0.0,0.25,0.25,0.25,0.0,-0.5,0.0,-0.75,-0.5,0.25,0.0,-0.75,0.25,-0.25,-0.25,-0.75,-0.75,-0.25,-0.25,0.0,-0.5,0.25
383994,0.0,0.0,-0.75,-0.25,0.0,-0.25,-1.0,0.25,-0.75,0.0,-1.0,-0.75,-0.25,0.0,-0.75,-0.5,-0.5,0.25,-0.5,-0.5,-0.5,-0.5,-0.5,-0.25,-0.25
129704,0.0,-0.5,-0.5,0.0,0.0,-0.5,-1.0,0.0,-0.75,0.25,-1.0,0.0,-0.25,-0.5,-1.0,0.25,-0.75,-0.25,-0.5,-0.25,-0.5,-0.5,-0.5,-0.5,-0.75
360060,0.0,0.25,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.75,0.0,-0.25,0.25,-0.75,0.0,-0.5,-0.75,-0.75,-1.0,0.0,-0.5,0.5,-0.5,-0.75
159361,0.25,-0.25,-1.0,0.0,0.25,-0.25,-0.5,-0.25,-0.5,0.25,-1.0,0.25,0.0,0.25,-0.5,-0.25,-0.5,0.25,-0.75,-0.75,-0.75,-0.75,0.25,-0.75,-0.5
125005,-0.25,0.25,-0.75,0.25,0.0,-0.75,-0.75,0.0,-0.5,-0.75,-0.75,-0.25,-0.25,-0.25,-1.0,0.0,-0.25,0.25,-0.5,-1.0,-0.5,-0.5,-0.5,-0.5,-0.25
295307,0.0,0.0,-0.25,0.25,0.25,0.25,0.75,0.25,-0.5,-0.25,-1.0,0.0,-0.25,-0.25,-1.0,-0.5,-0.75,-1.0,0.0,-0.75,-0.75,-0.5,0.25,-0.75,0.0
63106,0.0,-0.25,-0.75,0.0,-0.25,-0.25,-0.5,-0.25,-0.25,0.0,-0.75,0.25,-0.5,-0.25,-1.0,-1.0,-0.25,-1.0,-1.0,-1.0,-0.75,-1.0,0.0,-0.5,0.0
159245,0.25,0.0,-0.5,0.0,0.5,0.0,0.25,0.25,-0.5,0.25,-0.75,0.5,0.0,-0.25,-0.5,-0.25,-0.5,-0.5,-0.75,-0.5,0.5,-0.5,-0.75,-0.5,-0.25
165787,0.0,-0.25,-1.0,-0.5,0.5,-0.25,-0.5,0.0,-0.75,0.0,-1.0,-0.25,0.0,-0.5,-1.0,0.0,-0.25,-0.75,-0.75,-0.75,-0.75,-0.5,-0.75,-0.5,-0.25
79303,-0.25,0.0,-1.0,0.0,0.0,-0.5,-1.0,-0.25,-0.5,0.0,-0.75,-0.75,-0.5,-0.25,-0.5,-0.25,-0.75,0.0,-1.0,-0.75,0.25,-0.75,-0.25,-0.5,-0.25
303436,0.0,-0.75,-1.0,0.25,0.25,-0.5,-0.5,0.0,-0.5,-0.5,-1.0,-0.75,-0.25,-0.75,-0.5,0.0,-0.25,-0.75,-0.75,-0.5,-0.75,-0.75,-1.0,-1.0,-0.5
198855,-0.75,-0.5,-0.75,0.0,0.0,-0.25,-1.0,-0.25,-0.25,-0.25,-1.0,-0.75,-0.25,-0.25,-0.75,-1.0,-0.5,-0.75,-0.75,-1.0,-0.5,-0.5,-0.25,-0.75,-0.75
174415,0.25,-0.25,0.0,0.25,0.0,0.0,-0.75,0.25,0.5,0.5,-0.5,-0.25,-0.25,-0.25,-0.25,0.0,0.0,0.0,-0.25,-0.5,0.0,0.0,-0.5,-0.25,0.0
287586,0.25,-0.25,-1.0,0.0,0.0,-0.25,-0.25,-0.5,-0.5,-0.25,-1.0,0.25,0.25,-0.25,-0.25,0.25,0.0,0.0,-0.75,-0.75,-0.25,-0.5,-0.5,-0.5,-0.25
160639,0.0,0.0,-0.75,0.0,0.0,-0.25,-0.25,0.0,-0.5,-0.25,-0.75,0.25,-0.25,0.0,-0.75,0.25,-0.75,-0.75,0.0,-0.25,0.25,0.0,-0.5,-0.25,-0.75
62888,0.0,-0.75,-1.0,0.0,0.0,-0.25,-1.0,-0.25,-0.5,0.25,-1.0,-0.75,0.25,-0.5,-1.0,-0.25,-0.25,0.0,0.0,-1.0,-1.0,-0.75,-0.5,-0.75,-0.75
85569,0.25,-0.25,-0.75,0.25,0.0,0.25,-0.75,0.25,0.5,0.5,-0.75,0.25,0.25,0.0,-0.25,0.25,-0.75,-0.25,0.25,-1.0,0.75,0.25,0.25,-0.5,-0.75
293453,-0.5,-0.5,-1.0,0.0,0.0,-0.5,-1.0,-0.25,-0.75,-0.25,-1.0,0.0,-0.25,0.0,-0.75,0.0,-0.25,-0.5,-1.0,-1.0,-0.75,-0.75,-0.5,-0.5,-0.75
32534,0.0,-0.5,-1.0,-0.25,0.0,0.0,-1.0,-0.25,-0.25,0.0,-1.0,-0.5,-0.25,-0.25,-1.0,-0.5,-0.75,-1.0,-0.75,-0.75,-0.25,-0.75,-0.25,-0.75,-0.75
326759,0.0,-0.5,-0.75,0.0,0.0,0.0,-1.0,0.0,-0.25,-0.25,-0.75,0.25,-0.5,-0.25,-0.75,-0.75,-0.25,-0.75,0.0,-0.75,-0.5,-0.25,0.25,0.0,-1.0
359315,0.0,-0.25,-1.0,-0.25,0.0,0.0,-0.75,0.0,0.25,0.5,-1.0,-0.25,-0.25,-0.25,-0.75,-0.5,-0.5,-1.0,0.0,-0.25,-0.5,-0.25,-0.75,-0.75,-0.75
329605,-0.25,-0.5,-1.0,0.0,0.0,-0.5,-0.5,0.0,-0.5,0.0,-1.0,0.0,-0.25,-0.25,-0.75,0.0,-0.5,-0.5,0.0,-0.75,-0.75,-0.5,-0.25,-0.75,-0.5
66294,0.0,-0.5,-1.0,0.0,0.0,0.0,-0.75,0.0,-0.5,0.0,-1.0,-0.25,-0.25,0.0,-0.75,-0.25,-0.5,-1.0,-0.75,-1.0,-0.5,-0.5,-0.5,-1.0,-0.75
305649,0.0,-0.5,0.0,0.0,0.0,-0.25,-1.0,0.0,-0.75,0.0,-1.0,-0.75,0.0,-0.25,-1.0,0.0,-0.5,-1.0,0.0,-1.0,-1.0,-0.5,-0.75,-0.75,-1.0
85468,0.25,-0.5,-0.5,-0.5,0.5,0.25,-0.5,0.0,0.25,-0.25,-1.0,-0.25,-0.5,0.25,-0.5,0.25,-0.75,-1.0,-0.75,-0.75,0.0,-0.5,-1.0,-0.25,-0.75
23354,0.0,-0.25,-0.25,-0.25,0.25,0.0,-0.5,-0.5,-0.25,0.0,-0.75,-0.25,-0.25,-0.25,-1.0,-0.75,-0.5,-0.5,-0.75,-0.75,-0.75,0.0,-0.25,-0.5,-0.5
42934,0.25,0.0,-0.75,0.0,0.0,-0.5,-0.5,0.0,-1.0,-0.5,-0.75,0.25,-0.25,-0.25,-0.5,-0.25,-0.5,-1.0,-0.75,-0.25,-0.25,0.25,-0.75,-0.75,-0.5
239515,0.25,-0.25,-0.75,0.25,0.0,0.25,-1.0,0.0,0.0,0.0,-0.75,0.25,-0.25,0.25,-0.5,0.25,-0.5,-1.0,-0.5,-0.75,-0.5,-0.5,-1.0,-0.25,-0.5
150261,-0.5,-0.5,-1.0,0.25,0.0,0.0,-0.75,-0.25,-0.5,0.25,-1.0,-0.75,0.0,0.0,-0.5,-0.75,-0.5,-1.0,-0.75,-0.75,0.0,-0.5,-1.0,-0.75,-0.25
360849,-0.25,-0.75,-0.75,-0.25,-0.25,-0.25,-1.0,0.0,-0.5,-0.25,-1.0,-1.0,0.0,-0.25,-0.75,-0.5,-0.75,-1.0,-0.25,-1.0,-0.25,-0.75,-0.25,-0.75,-0.5
218724,0.0,0.0,-1.0,0.0,0.0,-0.75,-1.0,0.0,-1.0,0.0,-1.0,-0.25,-0.5,-0.5,-0.5,0.0,-0.25,-0.75,-1.0,-0.75,-1.0,-0.75,-0.25,-0.5,-0.75
3803,0.0,-0.25,-0.5,0.25,0.5,0.25,-0.25,0.0,0.5,0.0,-0.75,0.25,-0.25,0.0,-0.25,0.0,-0.75,0.0,0.0,-0.75,0.5,0.0,0.25,-0.25,-1.0
219643,0.0,0.0,-0.5,0.0,0.0,-0.25,0.5,0.25,-0.25,0.25,-1.0,-0.5,-0.5,-0.25,-1.0,-0.5,-0.25,-1.0,-0.25,-0.5,-0.75,-0.5,-0.75,-0.75,-0.5
298483,-0.5,-0.5,-0.75,0.25,0.0,-0.25,-0.25,0.0,-0.25,-0.5,-1.0,-0.25,0.0,-0.5,-1.0,-0.5,-0.5,-1.0,-1.0,-0.75,-0.25,-1.0,-0.5,-0.5,-0.75
