row_number,participant0,participant1,participant2,participant3,participant4,participant5,participant6,participant7,participant8,participant9,participant10,participant11,participant12,participant13,participant14,participant15,participant16,participant17,participant18,participant19,participant20,participant21,participant22,participant23,participant24
165964,-0.5,0.0,-0.75,-1.0,-1.0,-0.75,-0.5,-0.75,-1.0,-0.75,-0.75,-0.5,-0.75,-0.25,-1.0,-1.0,-0.5,-0.75,-0.25,-0.75,0.0,-0.25,-1.0,-0.25,-0.25
215051,-0.5,-0.25,0.0,-0.75,-0.75,0.0,-0.25,-0.5,-1.0,0.5,-0.25,-0.25,-0.5,-0.25,-0.25,0.25,0.0,-0.25,-0.25,-0.75,0.25,-0.25,-0.25,-0.25,0.0
402987,-0.25,-0.25,0.25,-0.75,-0.75,-0.5,-0.25,-0.5,-0.75,-0.25,-0.25,-0.5,-0.5,-1.0,-0.25,-0.25,-0.5,-0.5,-0.25,-1.0,-0.5,-0.25,-0.75,0.0,-0.25
357629,-0.25,-0.5,0.0,-0.25,-0.25,0.0,-0.25,0.25,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,-0.5,0.0,-0.5,-0.25,0.0,-0.25,0.0,0.0,0.0,0.0
242006,-0.5,-0.5,-0.5,-0.5,-1.0,-0.75,-0.5,-0.75,-1.0,-0.5,-0.75,-0.75,-0.75,-0.75,-0.75,-0.25,-0.75,-0.25,-0.5,-1.0,-0.75,-0.5,-0.75,0.0,-0.25
121950,-0.5,-0.5,0.25,-0.25,-0.75,-0.25,-0.25,-0.25,-0.5,-0.5,0.0,-0.25,-0.5,-0.25,-0.75,-0.5,-0.25,-0.25,0.0,-1.0,-0.5,-0.25,-0.25,-0.25,-0.25
164171,0.0,0.0,0.0,-0.5,-0.25,-0.25,-0.5,-0.5,0.0,-0.5,-0.25,-0.25,0.0,0.0,-0.75,0.0,0.0,0.0,-0.25,-1.0,0.0,-0.25,-0.5,-0.25,-0.25
313549,-0.5,-0.25,-0.5,-0.25,-0.5,-0.5,-0.5,-0.75,-0.5,-0.25,-0.5,-0.25,-0.5,-0.5,-0.75,-0.75,-0.5,-0.75,-1.0,-0.75,-0.25,0.25,0.0,-0.25,-0.5
404311,-0.25,-0.25,-0.25,-0.25,0.25,-0.25,-0.75,-0.75,0.25,-0.25,-0.25,-0.25,-0.5,-0.5,-1.0,-0.25,-0.5,-0.25,0.75,-1.0,-0.25,-0.25,-0.5,-0.25,-0.25
102088,-0.5,-0.75,-0.25,-0.25,-0.5,0.5,-0.5,-1.0,-1.0,-0.75,-1.0,-0.5,-0.75,-0.75,0.0,-0.75,0.0,-0.25,-0.75,-1.0,-1.0,-0.25,0.0,-0.25,-0.5
149847,-0.25,0.0,0.0,-0.5,-0.5,-0.25,-0.25,0.0,0.0,-0.25,0.0,-0.5,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,-0.25,0.0,0.0
50853,-0.5,-0.25,-0.25,-0.5,-0.75,-0.25,-0.5,-0.25,0.25,-0.25,-0.25,-0.5,-0.5,0.0,-0.75,-0.25,-0.25,-0.25,0.25,-0.75,0.0,-0.25,-0.5,-0.25,0.0
179819,-0.5,0.0,-0.25,-0.5,-0.75,-0.75,-0.5,-0.75,-1.0,-0.5,-0.5,-0.75,-0.75,-0.75,-0.75,-0.25,-0.75,-0.5,-0.25,-1.0,-0.5,0.0,-0.25,-0.5,-0.25
24923,-0.5,-0.5,-0.5,-0.75,-1.0,-0.75,-1.0,-1.0,-1.0,-0.5,-1.0,-0.75,-0.75,-1.0,-1.0,-0.75,-1.0,-1.0,-0.25,-1.0,-1.0,-0.75,-0.75,-0.5,-0.5
146468,-0.25,-0.25,0.0,-0.25,-1.0,-0.75,-0.5,0.25,-0.5,-0.25,0.0,-0.5,-0.5,-0.5,-0.75,-0.25,-0.5,-0.75,-0.25,-0.5,-0.5,-0.5,-0.25,0.0,-0.25
114877,-0.25,-0.25,-0.25,-0.5,-0.25,-0.25,-0.5,-0.75,-0.75,0.0,-0.5,-0.25,-0.25,-0.5,-0.25,-0.25,-0.75,0.0,0.25,-0.75,-0.25,0.25,-0.25,-0.25,-0.25
98100,-0.25,0.0,-0.25,-0.75,-0.5,-0.25,-0.25,0.0,-0.75,-0.25,-0.25,-0.25,-0.5,0.0,-0.75,0.0,0.0,-0.25,-0.25,-1.0,-0.5,0.0,0.0,0.0,-0.5
384306,-0.5,0.0,0.0,-0.5,-0.5,0.0,-0.25,-0.25,-0.5,-0.25,0.0,-0.25,0.0,-0.25,-1.0,-0.25,-0.5,0.0,0.0,-0.75,0.0,0.0,0.0,-0.25,0.0
149650,-0.25,0.0,-0.25,0.0,-0.5,-0.25,0.0,0.0,-0.5,0.0,-0.25,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
397056,0.5,0.0,0.25,-0.5,-0.25,0.0,-0.25,0.25,0.25,-0.25,-0.25,-0.5,0.0,-0.75,0.0,0.0,-0.25,-0.25,-0.25,-0.5,-0.25,-0.25,0.0,-0.25,-0.25
338055,-0.75,0.25,-0.75,-0.5,-0.75,-0.75,-0.5,-0.5,-0.5,0.5,-0.5,-0.25,0.75,-0.5,-0.75,0.25,-0.5,-0.25,0.25,-1.0,0.0,0.0,0.0,-0.5,-0.25
179790,-0.5,0.0,-0.5,-0.25,1.0,0.75,-0.25,-0.75,-1.0,0.75,-1.0,-0.5,0.75,-0.75,-1.0,-0.75,-0.75,-1.0,1.0,-1.0,-1.0,1.0,0.0,0.0,-0.5
105211,0.0,-0.25,-0.25,-0.5,0.0,-0.5,-0.25,-0.25,-0.5,0.0,-0.25,-0.25,-0.25,-0.25,-0.5,0.0,-0.25,0.0,0.25,-1.0,-0.25,-0.25,0.0,-0.25,-0.25
141527,-0.25,0.0,0.0,-0.25,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.25,0.0,-0.75,0.0,0.0,0.25,0.5,0.25,0.0,0.0,0.0,0.0,0.0
9806,-0.75,-0.25,-0.25,-0.5,-0.75,-0.5,-0.5,-0.5,-0.75,-0.25,-0.25,-0.25,-1.0,-0.75,-1.0,0.0,-0.75,-0.25,-0.25,-0.25,0.0,-0.25,0.0,-0.5,-0.25
137160,-1.0,-0.75,-0.75,-1.0,-0.75,-0.5,-0.75,-0.75,-1.0,-0.5,-0.75,-0.5,-0.25,-0.5,-1.0,-0.75,-1.0,-0.25,-0.5,-1.0,-1.0,-0.5,-1.0,-0.25,-0.5
412383,-0.25,-0.25,-0.25,-0.75,-0.75,-0.75,-0.25,-0.25,-0.75,-0.25,-0.5,-0.5,0.0,-0.25,-0.25,0.0,-0.5,0.0,0.25,-0.5,-0.5,0.0,-0.25,-0.25,0.0
173545,-0.75,-0.5,-0.75,-0.75,0.75,-1.0,-1.0,-0.75,-1.0,0.5,-1.0,-0.75,-0.75,-1.0,-1.0,-0.5,-1.0,-1.0,0.25,-1.0,-1.0,-0.5,-0.5,-0.5,-0.5
12660,-0.5,-0.5,-0.25,-0.75,-0.75,-0.25,-0.5,-0.5,-0.75,-0.5,-0.25,-0.75,-0.5,-0.5,-1.0,0.0,-0.75,-0.75,0.25,-1.0,-0.25,-0.5,0.0,-0.25,-0.5
291756,-0.25,0.25,0.25,-0.25,-0.75,-0.25,-0.5,0.0,-0.75,-0.25,-0.25,-0.5,-0.5,-0.25,-0.25,-0.25,0.0,-0.25,-0.25,0.0,0.0,-0.25,0.0,-0.25,-0.5
357346,-0.25,0.0,0.0,-0.25,-0.25,-0.25,-0.25,0.0,0.25,0.0,0.5,-0.25,-0.25,0.0,-0.25,0.0,0.0,0.0,-0.5,0.25,0.0,0.0,0.0,0.0,0.0
2886,-0.25,0.0,0.0,0.25,0.25,0.0,-0.25,0.25,-0.5,0.0,0.0,-0.25,0.0,-0.25,-0.75,0.0,0.0,0.0,0.25,-0.25,-0.5,0.25,0.0,0.0,0.0
269741,-0.25,0.0,-0.25,-0.75,-0.25,0.25,-0.25,0.0,0.0,-0.25,0.0,-0.25,0.0,0.0,-0.25,-0.25,0.0,-0.25,0.25,-0.25,0.0,0.0,0.0,0.25,-0.25
26459,-0.25,0.0,0.0,-0.5,0.0,-0.25,-0.25,0.0,-0.75,0.0,0.0,-0.5,-0.25,-0.75,0.0,0.0,-0.25,-0.25,-0.25,-0.75,-0.5,0.0,0.0,-0.25,0.0
90669,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.0,-0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0
85030,-0.5,-0.75,-0.25,-0.25,-0.75,-0.5,-0.25,-1.0,-0.75,-0.25,-0.25,-0.5,-0.25,0.0,-0.5,-0.25,-0.75,-0.5,-0.5,-1.0,-0.5,0.0,0.0,-0.25,-0.25
126546,-0.5,0.0,0.0,-0.75,-0.5,-0.5,-0.25,-0.5,-0.5,0.0,0.0,0.25,-0.25,0.0,0.0,0.0,-0.5,0.0,-0.5,0.0,-0.75,0.0,0.0,-0.25,-0.25
88217,0.0,0.0,-0.25,-0.25,-0.75,-0.5,-0.75,0.0,-0.5,0.5,0.0,-0.25,-0.5,-0.25,-0.75,-0.5,0.0,-0.25,-0.25,-0.25,0.0,0.25,0.0,-0.25,0.0
68675,-0.5,0.0,0.0,0.25,-0.5,0.0,-0.25,0.0,0.25,0.0,0.0,-0.25,-0.25,0.0,-0.5,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0
263498,0.0,0.0,0.0,-0.5,-0.25,0.0,-0.25,0.0,-0.5,0.0,0.0,-0.25,0.0,-0.25,-0.5,-0.25,-0.5,-0.25,-0.25,-0.75,-0.25,0.0,0.0,-0.25,-0.25
103552,-0.5,0.0,0.0,-0.5,-0.5,-0.25,-0.5,0.0,0.5,-0.25,0.0,-0.25,-0.25,0.0,-0.25,0.0,-0.75,0.0,-0.25,-0.25,-0.5,0.0,0.0,0.0,0.0
194217,-0.25,0.0,0.0,-0.25,-0.25,0.0,-0.5,0.0,0.0,0.0,0.0,-0.5,0.0,-0.25,0.0,-0.25,-0.25,0.0,-0.5,-0.5,-0.25,0.0,0.0,-0.25,-0.25
369935,0.0,0.0,0.0,-0.25,-0.25,0.0,-0.5,-0.25,0.25,0.0,0.75,-0.25,-0.5,-0.25,-0.25,-0.25,-0.75,-0.25,-0.25,-0.5,-0.25,-0.5,-0.5,0.25,0.0
57548,-0.5,-0.25,-0.25,-0.5,-1.0,-0.25,-0.5,-0.25,-0.75,-0.25,-0.5,-0.5,-0.25,-0.25,-0.5,-0.25,-0.5,-0.25,-0.25,-0.5,0.0,-0.25,-0.5,-0.25,-0.25
122428,-0.5,-0.25,-0.25,-0.5,-1.0,-1.0,-1.0,-0.5,-1.0,-0.5,-0.75,-0.75,-0.75,-0.5,-1.0,-0.5,-1.0,-0.75,-0.25,-1.0,-0.75,-0.25,-0.5,-0.5,-0.25
151216,-0.25,-0.25,-0.25,-0.5,-0.75,-0.5,-0.25,-0.5,-0.75,-0.5,-0.75,-0.75,-0.75,-0.75,-0.5,-0.25,-0.5,-0.5,-0.25,-0.75,-0.25,-0.25,-0.5,0.0,-0.25
335454,-0.25,-0.25,-0.25,-0.5,-0.5,-0.25,-0.75,-0.5,-0.25,-0.25,-0.25,-0.5,0.0,0.0,-0.25,-0.25,-0.25,0.0,-0.25,-0.75,0.0,-0.25,0.0,0.0,-0.25
59120,-0.5,0.0,-0.25,0.25,-0.25,-0.25,0.0,0.0,0.0,0.0,0.0,-0.5,-0.25,0.0,-0.5,0.0,0.0,-0.5,-0.5,0.0,-0.5,-0.25,0.0,-0.25,-0.25
151805,-0.5,-0.5,-0.25,-1.0,-1.0,-0.75,-0.5,-0.75,-0.75,-0.25,0.5,-0.75,-0.75,-0.75,-1.0,-0.25,-0.75,-0.5,-0.5,-0.75,-0.75,0.0,-0.5,-0.25,-0.25
333866,-0.25,-0.25,-0.25,-0.25,-0.75,-0.5,-0.25,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.75,-0.75,0.0,-0.75,-0.25,-0.25,-0.75,-0.25,-0.25,0.0,0.0,-0.5
216535,-0.5,0.0,0.0,-0.75,-0.25,-0.25,-0.5,-0.5,-0.25,-0.5,0.0,-0.25,-0.5,-0.5,-0.75,-0.5,-0.25,-0.25,-0.25,-0.75,0.0,0.0,0.0,-0.5,-0.25
407673,-0.25,-0.75,-0.75,-0.5,-0.75,-0.75,-0.5,-0.5,-0.25,-0.25,-0.25,-0.25,-0.25,-0.75,-1.0,0.0,-0.5,0.0,-0.25,-1.0,-0.5,0.0,-0.5,-0.25,-0.25
204220,-0.5,-0.25,0.0,-0.25,-0.5,-0.25,-0.25,-0.5,-0.5,-0.5,-0.25,-0.5,-0.5,0.0,-0.25,0.0,-0.75,-0.25,-0.25,-1.0,0.0,0.0,-0.25,-0.25,-0.25
176492,-0.25,0.0,0.0,-0.5,-0.75,-0.5,-0.25,-0.25,-0.75,-0.25,-0.25,-0.25,0.0,0.25,-0.5,-0.25,0.0,-0.5,0.25,-0.25,-0.25,0.0,-0.25,-0.25,-0.5
226416,-0.5,-0.25,-0.25,-0.5,-0.5,-0.5,-0.5,-0.25,-0.75,0.0,0.0,-0.25,-0.25,0.0,-0.75,0.0,-0.5,-0.25,-0.25,-1.0,0.0,-0.25,0.0,-0.25,-0.25
382143,-0.25,-0.25,-0.25,-0.5,-0.25,-0.5,-0.25,-0.25,-0.5,0.0,0.0,-0.25,-0.25,0.0,-0.25,-0.5,-0.5,-0.75,0.25,-0.5,-0.5,-0.25,-0.5,-0.25,0.0
182632,-0.5,-0.5,-0.75,-0.5,-0.75,-0.5,-0.75,-0.75,-0.75,-0.5,-0.75,-0.75,-0.75,-0.75,-0.75,-0.75,-0.5,-0.75,0.25,-1.0,-0.75,-0.25,-0.5,-0.5,-0.5
224127,-0.5,-0.5,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.5,-0.5,-0.75,-0.5,-0.75,-0.5,-1.0,-0.25,-0.75,-0.5,0.25,-1.0,-1.0,-0.5,-0.75,-0.5,-0.25
72565,0.25,0.0,0.0,-0.75,0.0,-0.5,-0.25,0.25,-0.75,-0.25,0.0,-0.5,0.0,0.0,-0.25,0.0,-0.75,-0.5,-0.25,-0.5,-0.25,-0.25,-0.5,0.0,-0.25
164277,-0.25,-0.25,-0.25,0.25,-0.5,-0.75,-0.25,0.25,0.25,0.25,0.0,0.25,0.0,-0.25,0.0,-0.25,-0.75,-0.5,0.0,-0.75,0.0,-0.25,0.0,-0.25,-0.5
53794,-0.25,0.0,0.0,-0.25,-0.5,0.0,-0.25,0.0,-0.25,-0.25,-0.25,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,-0.5,0.0,-0.25,0.0,-0.25,0.0
285410,-0.25,-0.75,-0.25,-0.25,-0.5,-0.5,-0.25,-0.5,-0.5,-0.25,-0.5,-0.25,-0.5,-0.75,-0.5,-0.25,-0.5,-1.0,-0.25,-0.5,-0.5,-0.25,-0.5,-0.25,-0.25
411231,-0.5,-0.5,-0.25,-0.5,-0.5,-0.5,-0.25,0.0,0.25,0.0,-0.5,-0.25,0.0,0.0,-1.0,0.0,0.0,-0.5,0.0,-1.0,-0.5,0.0,-0.25,-0.25,-0.25
358724,0.0,0.0,-0.25,-0.75,-0.5,0.0,-0.25,-0.25,-0.75,0.25,-0.25,-0.25,0.0,0.25,-0.75,0.0,-0.75,0.0,-0.25,-0.5,0.0,0.0,0.0,-0.25,0.0
78305,-0.25,-0.25,-0.25,-0.25,-0.75,-0.25,-0.25,-0.25,-0.25,0.0,0.0,-0.5,0.0,-0.75,-1.0,-0.25,-0.5,-0.25,-0.25,-0.5,-0.5,0.0,-0.25,-0.25,0.0
141761,-0.25,0.25,-0.5,-0.5,-0.5,0.5,0.5,-0.25,-0.75,-0.5,0.25,-0.75,-0.25,-0.25,0.0,0.0,-0.75,-0.75,0.5,-0.5,-0.25,-0.25,-0.25,-0.25,-0.25
327057,-0.5,0.25,-0.25,-0.25,-0.75,-0.75,-0.5,-0.5,-0.75,-0.5,-0.75,-0.5,-0.75,-0.75,-1.0,-0.5,-0.75,-0.75,0.5,-0.75,-0.25,-0.5,-0.25,0.0,-0.25
214361,-0.5,-0.75,-0.75,-1.0,-1.0,-0.5,-0.5,-0.75,-1.0,-0.75,-0.5,-0.75,-1.0,-1.0,-0.75,-0.75,-1.0,-0.75,0.5,-1.0,-1.0,-0.5,-0.75,-0.75,-0.5
50502,-0.75,-0.5,-0.5,-1.0,0.5,-0.5,-1.0,-0.75,-0.75,-0.75,-0.75,-0.75,-0.75,-0.75,-1.0,-0.5,-1.0,-1.0,0.25,-1.0,-1.0,-0.5,-1.0,-0.5,-0.5
185248,-0.5,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,0.0,-0.25,-0.25,-0.5,0.0,0.25,-0.5,0.0,0.0,0.0,0.0,0.0
57081,0.25,0.5,0.0,0.25,0.25,0.5,0.25,0.25,0.5,0.5,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.5,0.5,0.25,0.0,0.0,0.0
250825,-0.5,0.0,0.0,-0.25,-0.25,-0.25,-0.25,-0.25,-0.5,0.0,0.0,-0.25,-0.25,0.0,-0.75,0.25,-0.25,-0.25,-0.5,-0.75,-0.25,-0.5,-0.25,-0.25,-0.25
221387,-0.5,-0.5,-0.5,-0.75,-0.5,-0.25,-0.75,-0.5,-0.75,-0.25,-0.25,-0.25,-0.5,-0.5,-0.5,0.0,-0.25,-0.25,0.25,-0.75,-0.75,0.0,-0.25,0.25,-0.25
78455,-0.25,0.25,0.25,0.25,0.75,0.25,0.25,0.25,0.5,0.0,0.25,-0.5,0.0,0.0,-0.25,0.25,0.25,0.25,0.25,0.5,0.0,0.25,0.25,0.0,0.0
29938,0.25,-0.25,-0.25,0.25,-0.25,-0.25,0.5,-0.5,0.5,0.25,0.0,-0.5,0.5,0.25,0.0,0.0,0.0,-0.25,-0.25,-1.0,0.25,0.25,0.25,-0.25,-0.25
164343,-0.25,-0.25,0.0,-0.25,0.0,0.0,-0.25,0.0,0.25,0.5,0.25,0.25,0.25,0.25,-0.5,0.5,0.25,0.25,0.0,0.25,0.5,0.25,0.0,0.0,0.0
159827,0.25,0.25,0.0,-0.5,0.25,0.25,0.25,0.25,0.5,0.25,0.25,0.25,0.5,0.0,0.25,0.25,0.25,0.25,0.5,0.0,0.0,0.25,0.5,0.0,-0.25
294807,0.0,0.0,0.0,-0.25,0.5,-0.5,0.25,-0.25,0.25,0.0,0.0,-0.25,0.25,0.25,-0.75,0.25,-0.25,-0.5,-0.25,0.25,-0.25,0.25,0.0,0.0,0.0
412327,-0.5,0.0,0.0,0.25,0.25,0.0,0.25,0.25,0.25,0.0,0.0,0.25,0.25,0.25,0.0,0.5,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0
379175,-0.25,-0.25,0.0,-0.25,-0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.5,0.5,0.25,0.25,0.5,0.0,0.25,-0.25,-0.5,0.25,0.25,0.0,0.0,-0.25
40310,-0.25,0.0,-0.75,-0.5,-0.5,-0.25,-0.25,-0.25,-0.25,-0.25,0.0,-0.25,0.0,-0.25,-0.75,0.0,0.25,-0.25,0.25,-1.0,-0.25,-0.25,0.25,0.0,-0.25
167636,0.0,0.0,0.0,0.0,-0.25,0.0,-0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,-0.25,0.25,0.0,0.0,-0.25,0.25,0.0,0.25,0.0,0.0,0.0
301789,0.25,0.25,0.5,-0.25,0.25,0.25,-0.25,0.25,0.5,0.25,-0.25,0.5,0.25,0.25,0.25,0.0,0.0,0.25,-0.25,0.5,0.25,0.25,0.75,-0.25,0.0
369355,0.0,0.25,0.25,0.25,0.25,0.0,0.5,0.25,0.25,0.25,0.0,0.5,0.0,0.0,-0.25,0.25,0.25,0.25,0.0,0.5,0.25,0.25,0.75,0.0,-0.25
25133,0.0,0.0,0.0,0.25,0.0,0.0,-0.25,0.0,-0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
